 Time,Acc_x,Acc_y,Acc_z,HRM_b,HRM_c,HRM_r,HRM_f,PPG_r,PPG_o,BTHRM
 1654529616082.93725585937,0.00952148437,0.61254882812,-0.81066894531,,,,,,,,
 1654529616115.01123046875,,,,,,4414,-18923,2207,0,
 1654529616155.32495117187,,,,,,4478,-14012,2239,0,
 1654529616163.13745117187,0.00756835937,0.60986328125,-0.81469726562,,,,,,,,
 1654529616196.0048828125,,,,,,4542,-8791,2271,0,
 1654529616235.83032226562,,,,,,4566,-3455,2283,0,
 1654529616243.64282226562,0.00573730468,0.61169433593,-0.80725097656,,,,,,,,
 1654529616276.38818359375,,,,,,4590,1723,2295,0,
 1654529616319.7841796875,,,,,,4590,6439,2295,0,
 1654529616325.18579101562,0.01000976562,0.61145019531,-0.81115722656,,,,,,,,
 1654529616356.8935546875,,,,,,4590,10476,2295,0,
 1654529616399.80126953125,,,,,,4590,13655,2295,0,
 1654529616405.14184570312,0.01098632812,0.60925292968,-0.81286621093,,,,,,,,
 1654529616437.79565429687,,,,,,4590,15756,2295,0,
 1654529616480.4287109375,,,,,,4598,16780,2299,0,
 1654529616505.23950195312,,,,76,100,,,,
 1654529616508.32177734375,,,,,,,,,,76
 1654529616520.1015625,,,,,,4574,16686,2287,0,
 1654529616525.44213867187,,,,42,60,,,,
 1654529616560.96459960937,,,,,,4566,15572,2283,0,
 1654529616598.50122070312,,,,,,4558,13593,2279,0,
 1654529616641.3173828125,,,,,,4526,10913,2263,0,
 1654529616679.00659179687,,,,,,4478,8026,2239,0,
 1654529616722.09741210937,,,,,,4470,5047,2235,0,
 1654529616759.603515625,,,,,,4446,2199,2223,0,
 1654529616802.9384765625,0.00512695312,0.60620117187,-0.7978515625,,,,,,,,
 1654529616806.966796875,,,,,,4430,-422,2215,0,
 1654529616840.50561523437,,,,,,4414,-2343,2207,0,
 1654529616883.32177734375,0.00354003906,0.60473632812,-0.806640625,,,,,,,,
 1654529616887.533203125,,,,,,4382,-3486,2191,0,
 1654529616921.01098632812,,,,,,4350,-4032,2175,0,
 1654529617008.84057617187,0.00378417968,0.60510253906,-0.81396484375,,,,,,,,
 1654529617013.29614257812,,,,,,4350,-4004,2175,0,
 1654529617045.8583984375,0.00695800781,0.60534667968,-0.81726074218,,,,,,,,
 1654529617050.16137695312,,,,,,4478,-2153,2239,0,
 1654529617082.14379882812,,,,,,4542,-633,2271,0,
 1654529617125.50927734375,0.00842285156,0.60437011718,-0.81787109375,,,,,,,,
 1654529617129.78173828125,,,,,,4574,996,2287,0,
 1654529617162.89331054687,,,,,,4574,2609,2287,0,
 1654529617205.6484375,0.00817871093,0.60388183593,-0.81811523437,,,,,,,,
 1654529617209.82934570312,,,,,,4590,3933,2295,0,
 1654529617243.79541015625,,,,,,4598,4843,2299,0,
 1654529617280.2333984375,0.01110839843,0.60791015625,-0.81604003906,,,,,,,,
 1654529617323.65991210937,,,,,,4590,5257,2295,0,
 1654529617367.69677734375,0.01354980468,0.60864257812,-0.81628417968,,,,,,,,
 1654529617371.87768554687,,,,,,4606,5151,2303,0,
 1654529617377.09619140625,,,,45,47,,,,
 1654529617402.7919921875,,,,,,4590,4564,2295,0,
 1654529617447.591796875,0.01257324218,0.60803222656,-0.8173828125,,,,,,,,
 1654529617451.6201171875,,,,,,4574,3414,2287,0,
 1654529617485.15893554687,,,,,,4574,1793,2287,0,
 1654529617520.19311523437,0.01428222656,0.60559082031,-0.81469726562,,,,,,,,
 1654529617565.48120117187,,,,,,4542,-172,2271,0,
 1654529617607.83959960937,,,,74,100,,,,
 1654529617610.95239257812,,,,,,,,,,74
 1654529617614.03466796875,0.01086425781,0.60241699218,-0.81872558593,,,,,,,,
 1654529617646.2001953125,,,,,,4478,-2291,2239,0,
 1654529617680.31884765625,0.00830078125,0.60400390625,-0.82690429687,,,,,,,,
 1654529617726.61401367187,,,,,,4446,-4434,2223,0,
 1654529617760.15283203125,0.01330566406,0.60485839843,-0.82958984375,,,,,,,,
 1654529617807.39404296875,,,,,,4398,-6472,2199,0,
 1654529617847.70776367187,0.015625,0.60095214843,-0.82666015625,,,,,,,,
 1654529617851.73608398437,,,,,,4350,-8255,2175,0,
 1654529617888.08251953125,,,,,,4374,-9687,2187,0,
 1654529617925.28344726562,0.01770019531,0.60131835937,-0.81811523437,,,,,,,,
 1654529617932.24145507812,,,,,,4446,-10637,2223,0,
 1654529618006.4296875,,,,,,4510,-11071,2255,0,
 1654529618018.7587890625,,,,,,4542,-10971,2271,0,
 1654529618049.5205078125,,,,,,4606,-10280,2303,0,
 1654529618085.47021484375,0.01245117187,0.60290527343,-0.81030273437,,,,,,,,
 1654529618092.64184570312,,,,,,4638,-9064,2319,0,
 1654529618130.11743164062,,,,,,4638,-7410,2319,0,
 1654529618155.2333984375,,,,74,100,,,,
 1654529618166.00610351562,,,,,,,,,,74
 1654529618172.04858398437,0.00695800781,0.60119628906,-0.80627441406,,,,,,,,
 1654529618176.68725585937,,,,,,4654,-5408,2327,0,
 1654529618210.25659179687,,,,,,4670,-3196,2335,0,
 1654529618240.072265625,0.00219726562,0.60131835937,-0.80224609375,,,,,,,,
 1654529618252.279296875,,,,,,4694,-928,2347,0,
 1654529618290.7314453125,,,,,,4702,1224,2351,0,
 1654529618320.18090820312,0.00207519531,0.603515625,-0.80358886718,,,,,,,,
 1654529618332.41845703125,,,,,,4686,3106,2343,0,
 1654529618400.19799804687,0.00512695312,0.60876464843,-0.80407714843,,,,,,,,
 1654529618412.09985351562,,,,,,4670,4602,2335,0,
 1654529618452.32202148437,,,,,,4638,5586,2319,0,
 1654529618479.97094726562,0.00866699218,0.60803222656,-0.80334472656,,,,,,,,
 1654529618492.26953125,,,,,,4606,6012,2303,0,
 1654529618533.22412109375,,,,,,4590,5827,2295,0,
 1654529618538.35107421875,,,,43,60,,,,
 1654529618560.384765625,0.01037597656,0.60974121093,-0.80712890625,,,,,,,,
 1654529618572.80541992187,,,,,,4574,5087,2287,0,
 1654529618612.875,,,,,,4526,3859,2263,0,
 1654529618640.15771484375,0.01000976562,0.61682128906,-0.81103515625,,,,,,,,
 1654529618653.37182617187,,,,,,4510,2259,2255,0,
 1654529618693.5634765625,,,,,,4478,420,2239,0,
 1654529618719.9306640625,0.00988769531,0.62121582031,-0.80346679687,,,,,,,,
 1654529618733.90771484375,,,,,,4446,-1476,2223,0,
 1654529618774.22143554687,,,,,,4414,-3265,2207,0,
 1654529618800.2529296875,0.01086425781,0.62109375,-0.80310058593,,,,,,,,
 1654529618814.59619140625,,,,,,4462,-4748,2231,0,
 1654529618855.12353515625,,,,,,4542,-5788,2271,0,
 1654529618880.27001953125,0.01245117187,0.61376953125,-0.80700683593,,,,,,,,
 1654529618895.2236328125,,,,,,4598,-6306,2299,0,
 1654529618935.20166015625,,,,,,4670,-6236,2335,0,
 1654529619012.99096679687,0.01416015625,0.6103515625,-0.8037109375,,,,,,,,
 1654529619017.20239257812,,,,,,4702,-5613,2351,0,
 1654529619040.2431640625,0.01501464843,0.61291503906,-0.80834960937,,,,,,,,
 1654529619056.29541015625,,,,,,4718,-3049,2359,0,
 1654529619096.6396484375,,,,,,4734,-1375,2367,0,
 1654529619120.22973632812,0.01428222656,0.6162109375,-0.8095703125,,,,,,,,
 1654529619136.86181640625,,,,,,4734,325,2367,0,
 1654529619176.87036132812,,,,,,4758,1881,2379,0,
 1654529619199.85009765625,0.0087890625,0.61572265625,-0.80895996093,,,,,,,,
 1654529619217.39770507812,,,,,,4734,3116,2367,0,
 1654529619255.48364257812,,,,71,100,,,,
 1654529619258.53540039062,,,,,,,,,,71
 1654529619280.08081054687,0.00524902343,0.61437988281,-0.80773925781,,,,,,,,
 1654529619298.0556640625,,,,,,4734,3872,2367,0,
 1654529619338.216796875,,,,,,4702,4079,2351,0,
 1654529619360.189453125,0.00659179687,0.61169433593,-0.80505371093,,,,,,,,
 1654529619379.29345703125,,,,,,4686,3689,2343,0,
 1654529619384.66455078125,,,,43,60,,,,
 1654529619418.783203125,,,,,,4654,2697,2327,0,
 1654529619439.99291992187,0.00524902343,0.60424804687,-0.81213378906,,,,,,,,
 1654529619459.310546875,,,,,,4606,1132,2303,0,
 1654529619499.16650390625,,,,,,4606,-845,2303,0,
 1654529619520.13208007812,0.00866699218,0.599609375,-0.8154296875,,,,,,,,
 1654529619539.93798828125,,,,,,4574,-3110,2287,0,
 1654529619579.73291015625,,,,,,4542,-5452,2271,0,
 1654529619600.14916992187,0.01245117187,0.59643554687,-0.81494140625,,,,,,,,
 1654529619620.3212890625,,,,,,4542,-7690,2271,0,
 1654529619660.970703125,,,,,,4502,-9654,2251,0,
 1654529619679.98315429687,0.01831054687,0.62731933593,-0.75109863281,,,,,,,,
 1654529619701.009765625,,,,,,4494,-11168,2247,0,
 1654529619740.9267578125,,,,,,4542,-12081,2271,0,
 1654529619760.18334960937,0.01904296875,0.64892578125,-0.72644042968,,,,,,,,
 1654529619781.66772460937,,,,,,4654,-12317,2327,0,
 1654529619821.43212890625,,,,,,4734,-11826,2367,0,
 1654529619840.10888671875,0.01098632812,0.63098144531,-0.78283691406,,,,,,,,
 1654529619862.142578125,,,,,,4798,-10645,2399,0,
 1654529619902.02905273437,,,,,,4862,-8863,2431,0,
 1654529619919.97338867187,0.00939941406,0.61840820312,-0.80798339843,,,,,,,,
 1654529619942.64794921875,,,,,,4862,-6629,2431,0,
 1654529620006.97900390625,,,,,,4862,-4096,2431,0,
 1654529620025.01489257812,,,,,,4910,-1454,2455,0,
 1654529620063.40600585937,,,,,,4910,1071,2455,0,
 1654529620079.82446289062,0.02807617187,0.61315917968,-0.79760742187,,,,,,,,
 1654529620103.93334960937,,,,,,4926,3284,2463,0,
 1654529620143.7587890625,,,,,,4926,4996,2463,0,
 1654529620159.93310546875,0.021484375,0.62573242187,-0.80871582031,,,,,,,,
 1654529620184.37768554687,,,,,,4910,6071,2455,0,
 1654529620224.3251953125,,,,,,4886,6417,2443,0,
 1654529620240.10278320312,0.01635742187,0.64929199218,-0.81066894531,,,,,,,,
 1654529620265.43237304687,,,,,,4846,6003,2423,0,
 1654529620270.74243164062,,,,45,47,,,,
 1654529620305.2578125,,,,,,4822,4858,2411,0,
 1654529620319.7841796875,-0.01000976562,0.6123046875,-0.8251953125,,,,,,,,
 1654529620362.72241210937,,,,71,100,,,,
 1654529620366.07934570312,,,,,,,,,,71
 1654529620368.88696289062,,,,,,4782,3040,2391,0,
 1654529620385.7021484375,,,,,,4734,707,2367,0,
 1654529620400.68627929687,-0.01928710937,0.58874511718,-0.82775878906,,,,,,,,
 1654529620426.41259765625,,,,,,4702,-1932,2351,0,
 1654529620466.5126953125,,,,,,4654,-4672,2327,0,
 1654529620480.09301757812,-0.0048828125,0.60290527343,-0.78100585937,,,,,,,,
 1654529620506.46020507812,,,,,,4606,-7288,2303,0,
 1654529620546.65185546875,,,,,,4590,-9507,2295,0,
 1654529620559.74389648437,0.0029296875,0.609375,-0.76025390625,,,,,,,,
 1654529620586.96557617187,,,,,,4542,-11185,2271,0,
 1654529620627.58447265625,,,,,,4478,-12138,2239,0,
 1654529620639.6083984375,0.03576660156,0.66772460937,-0.64013671875,,,,,,,,
 1654529620667.9287109375,,,,,,4478,-12281,2239,0,
 1654529620707.87622070312,,,,,,4526,-11594,2263,0,
 1654529620719.90014648437,0.08447265625,0.74182128906,-0.51318359375,,,,,,,,
 1654529620748.6171875,,,,,,4590,-10115,2295,0,
 1654529620788.35107421875,,,,,,4654,-7991,2327,0,
 1654529620799.70361328125,0.11340332031,0.75451660156,-0.56237792968,,,,,,,,
 1654529620828.75634765625,,,,,,4670,-5422,2335,0,
 1654529620868.94799804687,,,,,,4694,-2665,2347,0,
 1654529620879.56811523437,0.12902832031,0.72595214843,-0.64172363281,,,,,,,,
 1654529620909.505859375,,,,,,4702,45,2351,0,
 1654529621003.71362304687,0.09143066406,0.638671875,-0.67858886718,,,,,,,,
 1654529621007.80297851562,,,,,,4686,2441,2343,0,
 1654529621030.14184570312,,,,,,4694,5469,2347,0,
 1654529621039.66333007812,0.05310058593,0.62512207031,-0.70422363281,,,,,,,,
 1654529621071.0048828125,,,,,,4702,5813,2351,0,
 1654529621111.5322265625,,,,,,4702,5314,2351,0,
 1654529621119.43627929687,,,,45,40,,,,
 1654529621123.89184570312,0.04040527343,0.62719726562,-0.78698730468,,,,,,,,
 1654529621151.17456054687,,,,,,4694,4028,2347,0,
 1654529621200.67407226562,0.02099609375,0.58740234375,-0.83703613281,,,,,,,,
 1654529621231.52734375,,,,,,4654,2061,2327,0,
 1654529621272.48193359375,,,,,,4606,-364,2303,0,
 1654529621280.4775390625,0.03588867187,0.59387207031,-0.81140136718,,,,,,,,
 1654529621312.42944335937,,,,,,4590,-3000,2295,0,
 1654529621352.40747070312,,,,,,4558,-5573,2279,0,
 1654529621360.34204101562,0.06787109375,0.654296875,-0.74523925781,,,,,,,,
 1654529621393.17895507812,,,,,,4534,-7819,2267,0,
 1654529621433.03491210937,,,,,,4502,-9504,2251,0,
 1654529621458.51708984375,,,,69,100,,,,
 1654529621461.8740234375,,,,,,,,,,69
 1654529621469.9306640625,0.01818847656,0.66577148437,-0.78430175781,,,,,,,,
 1654529621477.4990234375,,,,,,4446,-10458,2223,0,
 1654529621519.82690429687,-0.02905273437,0.61584472656,-0.85974121093,,,,,,,,
 1654529621553.85400390625,,,,,,4374,-10572,2187,0,
 1654529621594.1982421875,,,,,,4350,-9823,2175,0,
 1654529621602.16333007812,0.001953125,0.65515136718,-0.77307128906,,,,,,,,
 1654529621634.7255859375,,,,,,4390,-8241,2195,0,
 1654529621674.70361328125,,,,,,4462,-5989,2231,0,
 1654529621682.60766601562,-0.01879882812,0.6181640625,-0.76489257812,,,,,,,,
 1654529621715.50561523437,,,,,,4510,-3278,2255,0,
 1654529621757.92504882812,,,,,,4526,-380,2263,0,
 1654529621763.20458984375,-0.041015625,0.56555175781,-0.8642578125,,,,,,,,
 1654529621795.64477539062,,,,,,4526,2429,2263,0,
 1654529621838.67456054687,,,,,,4542,4859,2271,0,
 1654529621844.10668945312,-0.04309082031,0.64733886718,-0.83251953125,,,,,,,,
 1654529621876.21118164062,,,,,,4526,6661,2263,0,
 1654529621919.271484375,,,,,,4526,7697,2263,0,
 1654529622006.185546875,,,,,,4526,7852,2263,0,
 1654529622018.94189453125,,,,,,4542,7109,2271,0,
 1654529622024.64868164062,,,,49,40,,,,
 1654529622037.8017578125,,,,,,4534,5538,2267,0,
 1654529622080.892578125,,,,,,4542,3292,2271,0,
 1654529622117.97143554687,,,,,,4510,552,2255,0,
 1654529622160.970703125,,,,,,4478,-2416,2239,0,
 1654529622198.50732421875,,,,,,4462,-5341,2231,0,
 1654529622241.84228515625,0.04992675781,0.48706054687,-0.94555664062,,,,,,,,
 1654529622245.931640625,,,,,,4462,-7961,2231,0,
 1654529622322.37817382812,0.05249023437,0.52001953125,-0.97875976562,,,,,,,,
 1654529622326.43701171875,,,,,,4414,-10063,2207,0,
 1654529622359.91479492187,,,,,,4398,-11448,2199,0,
 1654529622402.73095703125,-0.01818847656,0.52917480468,-1.01721191406,,,,,,,,
 1654529622407.03393554687,,,,,,4374,-12030,2187,0,
 1654529622440.42016601562,,,,,,4350,-11737,2175,0,
 1654529622483.48046875,-0.0771484375,0.49792480468,-1.00073242187,,,,,,,,
 1654529622487.875,,,,,,4318,-10637,2159,0,
 1654529622521.04760742187,,,,,,4286,-8868,2143,0,
 1654529622565.81689453125,,,,69,100,,,,
 1654529622568.9296875,,,,,,,,,,69
 1654529622571.95092773437,0.02026367187,0.58447265625,-0.86376953125,,,,,,,,
 1654529622576.07080078125,,,,,,4350,-6542,2175,0,
 1654529622601.91918945312,,,,,,4414,-3920,2207,0,
 1654529622645.80346679687,0.14086914062,0.70935058593,-0.73950195312,,,,,,,,
 1654529622649.8623046875,,,,,,4462,-1236,2231,0,
 1654529622725.02709960937,0.107421875,0.68835449218,-0.76599121093,,,,,,,,
 1654529622729.26904296875,,,,,,4478,1253,2239,0,
 1654529622762.6552734375,,,,,,4510,3299,2255,0,
 1654529622805.77661132812,0.03979492187,0.65234375,-0.82202148437,,,,,,,,
 1654529622810.17114257812,,,,,,4510,4733,2255,0,
 1654529622843.34375,,,,,,4478,5396,2239,0,
 1654529622887.56372070312,0.02270507812,0.65441894531,-0.83569335937,,,,,,,,
 1654529622891.65307617187,,,,,,4478,5264,2239,0,
 1654529622897.02416992187,,,,54,40,,,,
 1654529622924.24584960937,,,,,,4510,4339,2255,0,
 1654529623009.63403320312,-0.03723144531,0.59387207031,-0.900390625,,,,,,,,
 1654529623013.96752929687,,,,,,4526,2691,2263,0,
 1654529623039.60229492187,-0.04443359375,0.57080078125,-0.92541503906,,,,,,,,
 1654529623084.89038085937,,,,,,4462,-2257,2231,0,
 1654529623107.65649414062,,,,68,100,,,,
 1654529623111.166015625,,,,,,,,,,68
 1654529623165.33471679687,,,,,,4430,-5129,2215,0,
 1654529623199.23974609375,-0.00402832031,0.59375,-0.84692382812,,,,,,,,
 1654529623246.08422851562,,,,,,4382,-7979,2191,0,
 1654529623286.15380859375,,,,,,4350,-10552,2175,0,
 1654529623326.498046875,,,,,,4318,-12655,2159,0,
 1654529623359.39599609375,0.00024414062,0.59692382812,-0.83898925781,,,,,,,,
 1654529623407.03393554687,,,,,,4350,-14076,2175,0,
 1654529623447.53076171875,,,,,,4414,-14687,2207,0,
 1654529623487.60034179687,,,,,,4470,-14432,2235,0,
 1654529623524.31298828125,0.01684570312,0.60424804687,-0.81652832031,,,,,,,,
 1654529623531.75927734375,,,,,,4510,-13277,2255,0,
 1654529623568.77709960937,,,,,,4542,-11292,2271,0,
 1654529623604.26904296875,0.01208496093,0.61010742187,-0.81115722656,,,,,,,,
 1654529623611.5322265625,,,,,,4542,-8617,2271,0,
 1654529623648.97729492187,,,,,,4566,-5407,2283,0,
 1654529623685.20166015625,0.00671386718,0.61279296875,-0.80773925781,,,,,,,,
 1654529623692.46484375,,,,,,4566,-1897,2283,0,
 1654529623729.42163085937,,,,,,4606,1695,2303,0,
 1654529623759.20678710937,0.00634765625,0.60681152343,-0.81335449218,,,,,,,,
 1654529623771.78002929687,,,,,,4606,5078,2303,0,
 1654529623809.86596679687,,,,,,4606,8037,2303,0,
 1654529623839.28491210937,0.00610351562,0.59985351562,-0.8212890625,,,,,,,,
 1654529623851.49194335937,,,,,,4606,10345,2303,0,
 1654529623891.16479492187,,,,,,4606,11863,2303,0,
 1654529623919.11889648437,0.0029296875,0.59753417968,-0.82275390625,,,,,,,,
 1654529623931.63110351562,,,,,,4574,12474,2287,0,
 1654529624008.32177734375,,,,,,4558,12157,2279,0,
 1654529624013.54028320312,,,,56,40,,,,
 1654529624024.55712890625,,,,,,4542,10935,2271,0,
 1654529624051.83984375,,,,,,4478,8864,2239,0,
 1654529624080.404296875,0.01293945312,0.59399414062,-0.81726074218,,,,,,,,
 1654529624093.34375,,,,,,4470,6138,2235,0,
 1654529624132.55883789062,,,,,,4462,2937,2231,0,
 1654529624159.07861328125,0.01440429687,0.59484863281,-0.81567382812,,,,,,,,
 1654529624172.5673828125,,,,,,4414,-524,2207,0,
 1654529624214.49853515625,,,,67,100,,,,
 1654529624217.55029296875,,,,,,,,,,67
 1654529624220.75463867187,,,,,,4398,-3991,2199,0,
 1654529624239.12622070312,0.01196289062,0.59948730468,-0.81921386718,,,,,,,,
 1654529624253.255859375,,,,,,4414,-7218,2207,0,
 1654529624293.56958007812,,,,,,4478,-9979,2239,0,
 1654529624319.35693359375,0.0087890625,0.60571289062,-0.81665039062,,,,,,,,
 1654529624334.15795898437,,,,,,4558,-12070,2279,0,
 1654529624373.83081054687,,,,,,4606,-13406,2303,0,
 1654529624399.03833007812,0.01037597656,0.60766601562,-0.81237792968,,,,,,,,
 1654529624414.29711914062,,,,,,4638,-13900,2319,0,
 1654529624454.39721679687,,,,,,4662,-13559,2331,0,
 1654529624479.23852539062,0.01013183593,0.60864257812,-0.81970214843,,,,,,,,
 1654529624495.38232421875,,,,,,4670,-12456,2335,0,
 1654529624535.14672851562,,,,,,4670,-10699,2335,0,
 1654529624559.31665039062,0.00891113281,0.60791015625,-0.81994628906,,,,,,,,
 1654529624575.521484375,,,,,,4686,-8448,2343,0,
 1654529624615.59106445312,,,,,,4686,-5902,2343,0,
 1654529624638.998046875,0.01049804687,0.60241699218,-0.82214355468,,,,,,,,
 1654529624656.27099609375,,,,,,4686,-3290,2343,0,
 1654529624696.09643554687,,,,,,4670,-819,2335,0,
 1654529624719.22875976562,0.00915527343,0.59887695312,-0.83056640625,,,,,,,,
 1654529624736.8984375,,,,,,4654,1314,2327,0,
 1654529624799.12377929687,0.00744628906,0.59716796875,-0.828125,,,,,,,,
 1654529624817.3427734375,,,,,,4598,2952,2299,0,
 1654529624857.32080078125,,,,,,4542,4003,2271,0,
 1654529624878.95776367187,0.01184082031,0.59948730468,-0.82080078125,,,,,,,,
 1654529624897.787109375,,,,,,4526,4404,2263,0,
 1654529624938.58911132812,,,,,,4510,4130,2255,0,
 1654529624943.83813476562,,,,56,40,,,,
 1654529625014.88305664062,0.01806640625,0.6015625,-0.82263183593,,,,,,,,
 1654529625018.97241210937,,,,,,4462,3210,2231,0,
 1654529625039.2666015625,0.01684570312,0.60363769531,-0.8203125,,,,,,,,
 1654529625058.95043945312,,,,,,4382,-119,2191,0,
 1654529625099.50830078125,,,,,,4318,-2222,2159,0,
 1654529625118.91748046875,0.01208496093,0.59411621093,-0.80883789062,,,,,,,,
 1654529625139.486328125,,,,,,4350,-4360,2175,0,
 1654529625179.55590820312,,,,,,4414,-6340,2207,0,
 1654529625199.27026367187,0.01086425781,0.58862304687,-0.80554199218,,,,,,,,
 1654529625220.052734375,,,,,,4510,-7965,2255,0,
 1654529625260.03076171875,,,,,,4570,-9131,2285,0,
 1654529625279.53149414062,0.00927734375,0.59240722656,-0.80407714843,,,,,,,,
 1654529625313.4365234375,,,,67,100,,,,
 1654529625316.6103515625,,,,,,,,,,67
 1654529625319.41796875,,,,,,4606,-9724,2303,0,
 1654529625340.93286132812,,,,,,4670,-9646,2335,0,
 1654529625358.90771484375,0.01062011718,0.59106445312,-0.80749511718,,,,,,,,
 1654529625381.33813476562,,,,,,4694,-8939,2347,0,
 1654529625421.3466796875,,,,,,4718,-7661,2359,0,
 1654529625439.22998046875,0.01123046875,0.59240722656,-0.81225585937,,,,,,,,
 1654529625461.5078125,,,,,,4734,-5919,2367,0,
 1654529625501.791015625,,,,,,4734,-3834,2367,0,
 1654529625519.27758789062,0.00842285156,0.59411621093,-0.81018066406,,,,,,,,
 1654529625542.40991210937,,,,,,4758,-1589,2379,0,
 1654529625582.29638671875,,,,,,4782,621,2391,0,
 1654529625598.8369140625,0.00708007812,0.59606933593,-0.80725097656,,,,,,,,
 1654529625623.18994140625,,,,,,4766,2614,2383,0,
 1654529625662.86279296875,,,,,,4766,4213,2383,0,
 1654529625679.1591796875,0.01062011718,0.5947265625,-0.80798339843,,,,,,,,
 1654529625703.26806640625,,,,,,4734,5269,2367,0,
 1654529625743.6123046875,,,,,,4718,5698,2359,0,
 1654529625759.2373046875,0.01647949218,0.59313964843,-0.81567382812,,,,,,,,
 1654529625784.6279296875,,,,,,4702,5458,2351,0,
 1654529625790.21264648437,,,,60,31,,,,
 1654529625824.20922851562,,,,,,4662,4565,2331,0,
 1654529625839.0712890625,0.02233886718,0.59558105468,-0.82019042968,,,,,,,,
 1654529625864.73657226562,,,,,,4638,3081,2319,0,
 1654529625904.53149414062,,,,,,4606,1154,2303,0,
 1654529625919.17993164062,0.02404785156,0.60083007812,-0.81091308593,,,,,,,,
 1654529625945.36401367187,,,,,,4590,-1034,2295,0,
 1654529626009.75610351562,,,,,,4558,-3295,2279,0,
 1654529626028.55493164062,,,,,,4510,-5442,2255,0,
 1654529626066.27465820312,,,,,,4478,-7256,2239,0,
 1654529626078.75634765625,0.01489257812,0.59777832031,-0.81140136718,,,,,,,,
 1654529626106.46630859375,,,,,,4478,-8585,2239,0,
 1654529626146.29174804687,,,,,,4542,-9287,2271,0,
 1654529626158.95654296875,0.01428222656,0.59765625,-0.8203125,,,,,,,,
 1654529626187.00219726562,,,,,,4606,-9322,2303,0,
 1654529626226.79711914062,,,,,,4702,-8659,2351,0,
 1654529626239.15673828125,0.01293945312,0.59655761718,-0.8203125,,,,,,,,
 1654529626267.20239257812,,,,,,4734,-7416,2367,0,
 1654529626307.36352539062,,,,,,4790,-5721,2395,0,
 1654529626318.71606445312,0.01440429687,0.60131835937,-0.82238769531,,,,,,,,
 1654529626347.67724609375,,,,,,4798,-3758,2399,0,
 1654529626388.265625,,,,,,4814,-1726,2407,0,
 1654529626413.74780273437,,,,66,100,,,,
 1654529626416.830078125,,,,,,,,,,66
 1654529626424.88671875,0.02026367187,0.60668945312,-0.82336425781,,,,,,,,
 1654529626433.0654296875,,,,,,4830,159,2415,0,
 1654529626468.587890625,,,,,,4862,1695,2431,0,
 1654529626479.02490234375,0.02099609375,0.60913085937,-0.81860351562,,,,,,,,
 1654529626509.38989257812,,,,,,4862,2711,2431,0,
 1654529626549.18481445312,,,,,,4862,3086,2431,0,
 1654529626558.67578125,0.01599121093,0.611328125,-0.81530761718,,,,,,,,
 1654529626590.44458007812,,,,,,4862,2777,2431,0,
 1654529626595.60205078125,,,,64,31,,,,
 1654529626629.5986328125,,,,,,4830,1761,2415,0,
 1654529626638.8759765625,0.00964355468,0.60925292968,-0.81896972656,,,,,,,,
 1654529626669.91235351562,,,,,,4830,188,2415,0,
 1654529626710.62280273437,,,,,,4814,-1822,2407,0,
 1654529626718.74047851562,0.00659179687,0.60302734375,-0.82177734375,,,,,,,,
 1654529626750.72290039062,,,,,,4798,-4051,2399,0,
 1654529626790.76196289062,,,,,,4766,-6268,2383,0,
 1654529626799.7646484375,0.01037597656,0.59912109375,-0.82299804687,,,,,,,,
 1654529626831.65551757812,,,,,,4758,-8227,2379,0,
 1654529626871.2978515625,,,,,,4726,-9708,2363,0,
 1654529626879.41552734375,0.01013183593,0.59729003906,-0.82678222656,,,,,,,,
 1654529626912.16088867187,,,,,,4702,-10572,2351,0,
 1654529627006.15502929687,0.005859375,0.59741210937,-0.82543945312,,,,,,,,
 1654529627010.580078125,,,,,,4670,-10698,2335,0,
 1654529627032.97998046875,,,,,,4606,-8686,2303,0,
 1654529627041.03662109375,0.005859375,0.59643554687,-0.81958007812,,,,,,,,
 1654529627072.9580078125,,,,,,4574,-6730,2287,0,
 1654529627113.27172851562,,,,,,4526,-4377,2263,0,
 1654529627121.419921875,0.00793457031,0.59497070312,-0.81579589843,,,,,,,,
 1654529627153.73803710937,,,,,,4566,-1824,2283,0,
 1654529627193.53295898437,,,,,,4606,629,2303,0,
 1654529627201.498046875,0.00903320312,0.59533691406,-0.81811523437,,,,,,,,
 1654529627234.0908203125,,,,,,4694,2787,2347,0,
 1654529627276.87646484375,,,,,,4702,4417,2351,0,
 1654529627282.4306640625,0.00842285156,0.5986328125,-0.8203125,,,,,,,,
 1654529627314.4130859375,,,,,,4758,5377,2379,0,
 1654529627357.47338867187,,,,,,4782,5575,2391,0,
 1654529627362.9970703125,0.00708007812,0.60437011718,-0.81713867187,,,,,,,,
 1654529627439.47412109375,,,,,,4798,5009,2399,0,
 1654529627444.662109375,,,,64,31,,,,
 1654529627476.12573242187,,,,,,4822,3739,2411,0,
 1654529627505.42260742187,,,,66,100,,,,
 1654529627513.69287109375,,,,,,,,,,66
 1654529627522.97021484375,0.01538085937,0.60668945312,-0.81665039062,,,,,,,,
 1654529627527.0595703125,,,,,,4846,1920,2423,0,
 1654529627556.3564453125,,,,,,4862,-266,2431,0,
 1654529627599.5693359375,,,,,,4862,-2591,2431,0,
 1654529627636.61767578125,,,,,,4878,-4812,2439,0,
