 Time,Acc_x,Acc_y,Acc_z,HRM_b,HRM_c,HRM_r,HRM_f,PPG_r,PPG_o,BTHRM
 1654530066176.107421875,,,,,,6566,12737,3035,248,
 1654530066210.1650390625,-0.08386230468,0.53442382812,-0.86755371093,,,,,,,,
 1654530066256.64331054687,,,,,,6510,11723,3039,216,
 1654530066296.712890625,-0.08703613281,0.53381347656,-0.865234375,,,,,,,,
 1654530066300.86328125,,,,,,6494,9753,3063,184,
 1654530066337.14868164062,,,,,,6430,6718,3063,152,
 1654530066375.08203125,-0.1103515625,0.498046875,-0.94030761718,,,,,,,,
 1654530066381.33813476562,,,,,,6382,2640,3071,120,
 1654530066418.26440429687,,,,,,6318,-2220,3071,88,
 1654530066496.32836914062,-0.13903808593,0.484375,-0.94714355468,,,,,,,,
 1654530066500.66186523437,,,,,,6254,-7513,3071,56,
 1654530066530.17236328125,-0.12524414062,0.50415039062,-0.86901855468,,,,,,,,
 1654530066541.73852539062,,,,,,6142,-17309,3071,0,
 1654530066578.96997070312,,,,,,6126,-20810,3063,0,
 1654530066609.91479492187,-0.07507324218,0.44982910156,-0.82116699218,,,,,,,,
 1654530066621.51147460937,,,,,,6142,-22826,3071,0,
 1654530066659.6279296875,,,,,,6238,-23133,3119,0,
 1654530066690.08447265625,-0.06311035156,0.40783691406,-0.845703125,,,,,,,,
 1654530066701.22338867187,,,,,,6334,-21710,3167,0,
 1654530066770.1015625,-0.08569335937,0.4423828125,-0.89575195312,,,,,,,,
 1654530066781.11840820312,,,,,,6398,-18784,3199,0,
 1654530066820.45556640625,,,,,,6398,-14844,3199,0,
 1654530066849.87451171875,-0.08898925781,0.49291992187,-0.88256835937,,,,,,,,
 1654530066861.37963867187,,,,,,6430,-10414,3215,0,
 1654530066900.93041992187,,,,,,6446,-6158,3223,0,
 1654530066930.04418945312,-0.08630371093,0.52062988281,-0.87121582031,,,,,,,,
 1654530066941.3662109375,,,,,,6454,-2654,3227,0,
 1654530066981.46630859375,,,,,,6446,-458,3223,0,
 1654530067010.06127929687,-0.08813476562,0.53051757812,-0.86376953125,,,,,,,,
 1654530067021.90209960937,,,,,,6462,45,3231,0,
 1654530067063.0703125,,,,,,6462,-1308,3231,0,
 1654530067067.67846679687,,,,59,0,,,,
 1654530067089.83422851562,-0.09216308593,0.537109375,-0.86352539062,,,,,,,,
 1654530067102.43798828125,,,,,,6462,-4420,3231,0,
 1654530067142.75170898437,,,,,,6478,-8971,3239,0,
 1654530067170.15649414062,-0.08984375,0.53918457031,-0.86022949218,,,,,,,,
 1654530067198.99560546875,,,,93,100,,,,
 1654530067202.01684570312,,,,,,,,,,93
 1654530067251.76049804687,,,,95,100,,,,
 1654530067254.81225585937,,,,,,,,,,95
 1654530067263.47924804687,,,,93,100,,,,
 1654530067266.98876953125,,,,,,,,,,93
 1654530067269.79638671875,-0.08679199218,0.53698730468,-0.85974121093,,,,,,,,
 1654530067274.40454101562,,,,,,6462,-14433,3231,0,
 1654530067280.87426757812,,,,,,6494,-20130,3247,0,
 1654530067303.82348632812,,,,,,6462,-25385,3231,0,
 1654530067330.00756835937,-0.08837890625,0.54223632812,-0.85327148437,,,,,,,,
 1654530067344.22875976562,,,,,,6526,-29491,3263,0,
 1654530067384.54248046875,,,,,,6606,-31916,3303,0,
 1654530067410.14672851562,-0.09326171875,0.54260253906,-0.84716796875,,,,,,,,
 1654530067424.61206054687,,,,,,6654,-32287,3327,0,
 1654530067490.16381835937,,,,,,6702,-30488,3351,0,
 1654530067507.07055664062,,,,,,6750,-26655,3375,0,
 1654530067545.4921875,,,,,,6750,-21162,3375,0,
 1654530067569.75366210937,-0.09606933593,0.54553222656,-0.84802246093,,,,,,,,
 1654530067585.68383789062,,,,,,6742,-14551,3371,0,
 1654530067625.75341796875,,,,,,6782,-7445,3391,0,
 1654530067650.07592773437,-0.09790039062,0.54724121093,-0.85302734375,,,,,,,,
 1654530067666.73852539062,,,,,,6782,-504,3391,0,
 1654530067706.31982421875,,,,,,6782,5664,3391,0,
 1654530067730.0625,-0.10083007812,0.54907226562,-0.85534667968,,,,,,,,
 1654530067746.84716796875,,,,,,6766,10550,3383,0,
 1654530067786.85571289062,,,,,,6750,13868,3375,0,
 1654530067809.71337890625,-0.10021972656,0.546875,-0.85534667968,,,,,,,,
 1654530067827.29150390625,,,,,,6734,15503,3367,0,
 1654530067868.09350585937,,,,,,6742,15498,3371,0,
 1654530067873.12890625,,,,58,0,,,,
 1654530067890.03564453125,-0.095703125,0.53845214843,-0.85229492187,,,,,,,,
 1654530067907.85791015625,,,,,,6702,14125,3351,0,
 1654530067947.92749023437,,,,,,6710,11824,3355,0,
 1654530067970.052734375,-0.08837890625,0.54296875,-0.83935546875,,,,,,,,
 1654530067988.45483398437,,,,,,6718,9070,3359,0,
 1654530068028.46337890625,,,,,,6766,6368,3383,0,
 1654530068049.91723632812,-0.08605957031,0.55224609375,-0.83642578125,,,,,,,,
 1654530068068.99072265625,,,,,,6830,3974,3415,0,
 1654530068108.99926757812,,,,,,6846,2225,3423,0,
 1654530068130.97192382812,-0.09008789062,0.556640625,-0.84655761718,,,,,,,,
 1654530068149.89282226562,,,,,,6846,1354,3423,0,
 1654530068189.50463867187,,,,,,6846,1341,3423,0,
 1654530068210.01245117187,-0.08996582031,0.55456542968,-0.85339355468,,,,,,,,
 1654530068230.03198242187,,,,,,6830,2078,3415,0,
 1654530068301.32104492187,,,,93,100,,,,
 1654530068309.43872070312,,,,,,,,,,93
 1654530068312.24633789062,-0.09191894531,0.54736328125,-0.85559082031,,,,,,,,
 1654530068318.71606445312,,,,,,6830,3342,3415,0,
 1654530068350.912109375,,,,,,6846,4840,3423,0,
 1654530068370.3212890625,-0.09606933593,0.5439453125,-0.8544921875,,,,,,,,
 1654530068391.04272460937,,,,,,6846,6212,3423,0,
 1654530068431.14282226562,,,,,,6838,7205,3419,0,
 1654530068497.36596679687,-0.09167480468,0.54760742187,-0.84875488281,,,,,,,,
 1654530068501.51635742187,,,,,,6838,7595,3419,0,
 1654530068529.59252929687,-0.08654785156,0.54919433593,-0.84399414062,,,,,,,,
 1654530068552.2060546875,,,,,,6830,6421,3415,0,
 1654530068592.82495117187,,,,,,6814,4870,3407,0,
 1654530068610.00634765625,-0.08520507812,0.54797363281,-0.84387207031,,,,,,,,
 1654530068632.5283203125,,,,,,6846,2885,3423,0,
 1654530068672.8115234375,,,,,,6894,723,3447,0,
 1654530068690.93896484375,-0.08557128906,0.54528808593,-0.84790039062,,,,,,,,
 1654530068753.28637695312,,,,,,6974,-1394,3487,0,
 1654530068769.79638671875,-0.08776855468,0.54504394531,-0.85717773437,,,,,,,,
 1654530068793.87475585937,,,,,,6974,-3269,3487,0,
 1654530068838.88818359375,,,,,,6974,-4749,3487,0,
 1654530068885.36645507812,-0.087890625,0.54602050781,-0.86462402343,,,,,,,,
 1654530068889.39477539062,,,,,,6998,-5771,3499,0,
 1654530068915.12109375,,,,,,6998,-6380,3499,0,
 1654530068929.80004882812,-0.087890625,0.54125976562,-0.86596679687,,,,,,,,
 1654530068954.916015625,,,,,,7006,-6560,3503,0,
 1654530068994.07006835937,,,,,,7022,-6460,3511,0,
 1654530069010.54956054687,-0.09094238281,0.53479003906,-0.8603515625,,,,,,,,
 1654530069035.8486328125,,,,,,7022,-6228,3511,0,
 1654530069075.49096679687,,,,,,7030,-6024,3515,0,
 1654530069089.95629882812,-0.09350585937,0.53491210937,-0.85461425781,,,,,,,,
 1654530069116.01831054687,,,,,,7022,-5941,3511,0,
 1654530069156.05737304687,,,,,,7022,-6025,3511,0,
 1654530069169.60717773437,-0.09045410156,0.53918457031,-0.86022949218,,,,,,,,
 1654530069196.37109375,,,,,,6998,-6365,3499,0,
 1654530069236.654296875,,,,,,6974,-6930,3487,0,
 1654530069249.4716796875,-0.0849609375,0.5380859375,-0.86499023437,,,,,,,,
 1654530069277.36474609375,,,,,,6974,-7559,3487,0,
 1654530069317.15966796875,,,,,,7006,-8146,3503,0,
 1654530069329.82446289062,-0.08337402343,0.54064941406,-0.86193847656,,,,,,,,
 1654530069357.748046875,,,,,,7038,-8551,3519,0,
 1654530069409.3837890625,,,,93,100,,,,
 1654530069412.5576171875,,,,,,,,,,93
 1654530069415.42626953125,,,,,,7022,-8691,3511,0,
 1654530069420.58374023437,-0.08471679687,0.54187011718,-0.85424804687,,,,,,,,
 1654530069490.01123046875,,,,,,7038,-8456,3519,0,
 1654530069501.45532226562,,,,,,7038,-7830,3519,0,
 1654530069518.69775390625,,,,,,7038,-6872,3519,0,
 1654530069558.95043945312,,,,,,7070,-5600,3535,0,
 1654530069569.75366210937,-0.08154296875,0.54321289062,-0.85693359375,,,,,,,,
 1654530069599.29467773437,,,,,,7070,-4167,3535,0,
 1654530069639.30322265625,,,,,,7038,-2772,3519,0,
 1654530069649.52661132812,-0.08703613281,0.54309082031,-0.85717773437,,,,,,,,
 1654530069679.98315429687,,,,,,7070,-1611,3535,0,
 1654530069719.80859375,,,,,,7038,-881,3519,0,
 1654530069729.39111328125,-0.08850097656,0.54504394531,-0.85729980468,,,,,,,,
 1654530069760.15283203125,,,,,,7070,-672,3535,0,
 1654530069801.2294921875,,,,,,7070,-1000,3535,0,
 1654530069808.85888671875,,,,58,0,,,,
 1654530069812.76513671875,-0.083984375,0.54602050781,-0.86254882812,,,,,,,,
 1654530069840.99389648437,,,,,,7038,-2072,3519,0,
 1654530069880.97192382812,,,,,,7038,-3693,3519,0,
 1654530069889.42529296875,-0.0830078125,0.54858398437,-0.85974121093,,,,,,,,
 1654530069921.52978515625,,,,,,7038,-5722,3519,0,
 1654530069960.47021484375,,,,,,7038,-7998,3519,0,
 1654530069969.35083007812,-0.08557128906,0.55078125,-0.85437011718,,,,,,,,
 1654530070001.82153320312,,,,,,7086,-10220,3543,0,
 1654530070042.01318359375,,,,,,7102,-12220,3551,0,
 1654530070049.7646484375,-0.09204101562,0.54870605468,-0.85803222656,,,,,,,,
 1654530070082.81518554687,,,,,,7134,-13735,3567,0,
 1654530070122.7626953125,,,,,,7134,-14658,3567,0,
 1654530070130.51416015625,-0.09191894531,0.55078125,-0.86193847656,,,,,,,,
 1654530070162.86279296875,,,,,,7150,-14851,3575,0,
 1654530070203.14599609375,,,,,,7166,-14288,3583,0,
 1654530070210.775390625,-0.08862304687,0.55493164062,-0.85327148437,,,,,,,,
 1654530070243.79541015625,,,,,,7166,-13053,3583,0,
 1654530070283.62084960937,,,,,,7166,-11240,3583,0,
 1654530070291.28076171875,-0.09130859375,0.55163574218,-0.85021972656,,,,,,,,
 1654530070324.08715820312,,,,,,7166,-9071,3583,0,
 1654530070364.18725585937,,,,,,7166,-6745,3583,0,
 1654530070372.82373046875,-0.09362792968,0.5458984375,-0.85827636718,,,,,,,,
 1654530070404.68408203125,,,,,,7166,-4505,3583,0,
 1654530070492.57470703125,-0.09265136718,0.54638671875,-0.86608886718,,,,,,,,
 1654530070496.69458007812,,,,,,7230,-2513,3615,0,
 1654530070532.33911132812,,,,,,,,,,93
 1654530070535.69604492187,,,,,,7230,-182,3615,0,
 1654530070540.57885742187,-0.09326171875,0.54870605468,-0.86145019531,,,,,,,,
 1654530070604.84887695312,,,,,,7246,84,3623,0,
 1654530070612.08154296875,-0.09240722656,0.54663085937,-0.85827636718,,,,,,,,
 1654530070647.14624023437,,,,,,7262,-166,3631,0,
 1654530070652.02905273437,,,,62,0,,,,
 1654530070689.01635742187,,,,,,7326,-845,3663,0,
 1654530070726.73608398437,,,,,,7358,-1794,3679,0,
 1654530070769.76586914062,,,,,,7382,-2810,3691,0,
 1654530070807.30249023437,,,,,,7390,-3700,3695,0,
 1654530070850.39331054687,,,,,,7390,-4331,3695,0,
 1654530070888.32666015625,,,,,,7390,-4464,3695,0,
 1654530070930.990234375,-0.09741210937,0.552734375,-0.85437011718,,,,,,,,
 1654530070935.17114257812,,,,,,7390,-4098,3695,0,
 1654530070968.67944335937,,,,,,7406,-3266,3703,0,
 1654530071011.49560546875,-0.099609375,0.54956054687,-0.85388183593,,,,,,,,
 1654530071015.92065429687,,,,,,7406,-2091,3703,0,
 1654530071049.21533203125,,,,,,7422,-708,3711,0,
 1654530071092.27563476562,-0.09545898437,0.54699707031,-0.85681152343,,,,,,,,
 1654530071096.3955078125,,,,,,7422,715,3711,0,
 1654530071129.81225585937,,,,,,7406,1944,3703,0,
 1654530071172.84204101562,-0.09655761718,0.54797363281,-0.85400390625,,,,,,,,
 1654530071176.93139648437,,,,,,7422,2819,3711,0,
 1654530071210.50073242187,,,,,,7422,3204,3711,0,
 1654530071253.22534179687,-0.09606933593,0.5556640625,-0.849609375,,,,,,,,
 1654530071257.40625,,,,,,7422,3028,3711,0,
 1654530071290.88403320312,,,,,,7422,2310,3711,0,
 1654530071333.73071289062,-0.0927734375,0.55725097656,-0.8505859375,,,,,,,,
 1654530071338.15576171875,,,,,,7486,1108,3743,0,
 1654530071371.60302734375,,,,,,7518,-432,3759,0,
 1654530071414.5107421875,-0.08801269531,0.5537109375,-0.85424804687,,,,,,,,
 1654530071418.60009765625,,,,,,7534,-2166,3767,0,
 1654530071493.64282226562,,,,,,7550,-3906,3775,0,
 1654530071504.87329101562,,,,,,7574,-5477,3787,0,
 1654530071532.85791015625,,,,,,7510,-6782,1263,2492,
 1654530071575.46044921875,-0.08239746093,0.55749511718,-0.85314941406,,,,,,,,
 1654530071580.0380859375,,,,,,7446,-7722,1270,2453,
 1654530071603.93334960937,,,,92,100,,,,
 1654530071612.32568359375,,,,,,,,,,92
 1654530071617.94091796875,,,,,,7400,-8251,1279,2421,
 1654530071649.19091796875,-0.08630371093,0.55383300781,-0.85327148437,,,,,,,,
 1654530071693.86865234375,,,,,,7336,-8416,1279,2389,
 1654530071729.26904296875,-0.08715820312,0.54602050781,-0.85754394531,,,,,,,,
 1654530071774.0078125,,,,,,7272,-8294,1279,2357,
 1654530071810.2626953125,-0.08654785156,0.54016113281,-0.86584472656,,,,,,,,
 1654530071854.66577148437,,,,,,7240,-8016,1295,2325,
 1654530071889.15063476562,-0.08935546875,0.53857421875,-0.861328125,,,,,,,,
 1654530071935.140625,,,,,,7192,-7721,1303,2293,
 1654530071969.25927734375,-0.08752441406,0.53674316406,-0.85607910156,,,,,,,,
 1654530072015.67651367187,,,,,,7232,-7500,1355,2261,
 1654530072056.05126953125,-0.08459472656,0.53381347656,-0.85888671875,,,,,,,,
 1654530072060.29321289062,,,,,,7224,-7456,1383,2229,
 1654530072096.2734375,,,,,,7176,-7629,1391,2197,
 1654530072136.068359375,-0.08630371093,0.53344726562,-0.86437988281,,,,,,,,
 1654530072140.49340820312,,,,,,7144,-8012,1407,2165,
 1654530072177.11450195312,,,,,,7096,-8539,1415,2133,
 1654530072214.13232421875,-0.08715820312,0.53430175781,-0.86694335937,,,,,,,,
 1654530072220.6630859375,,,,,,7048,-9134,1423,2101,
 1654530072257.61987304687,,,,,,7016,-9662,1439,2069,
 1654530072289.0224609375,-0.08544921875,0.53063964843,-0.869140625,,,,,,,,
 1654530072300.92431640625,,,,,,6952,-10012,1439,2037,
 1654530072338.06420898437,,,,,,6904,-10057,1447,2005,
 1654530072369.03955078125,-0.08776855468,0.52575683593,-0.86706542968,,,,,,,,
 1654530072380.88037109375,,,,,,6840,-9725,1447,1973,
 1654530072497.21337890625,-0.087890625,0.5234375,-0.86401367187,,,,,,,,
 1654530072501.48583984375,,,,,,6792,-9001,1455,1941,
 1654530072530.08081054687,-0.08264160156,0.51928710937,-0.86572265625,,,,,,,,
 1654530072541.9521484375,,,,,,6694,-6547,1470,1877,
 1654530072579.7939453125,,,,,,6632,-5048,1471,1845,
 1654530072609.02978515625,-0.08227539062,0.5224609375,-0.86853027343,,,,,,,,
 1654530072620.90112304687,,,,,,6616,-3556,1495,1813,
 1654530072660.32983398437,,,,,,6616,-2179,1527,1781,
 1654530072708.18139648437,,,,92,100,,,,
 1654530072711.41625976562,,,,,,,,,,92
 1654530072714.22387695312,-0.08728027343,0.52612304687,-0.87194824218,,,,,,,,
 1654530072718.74047851562,,,,,,6568,-1082,1535,1749,
 1654530072741.29296875,,,,,,6536,-316,1551,1717,
 1654530072768.94189453125,-0.091796875,0.5205078125,-0.87463378906,,,,,,,,
 1654530072781.11840820312,,,,,,6488,70,1559,1685,
 1654530072821.58471679687,,,,,,6440,80,1567,1653,
 1654530072849.17260742187,-0.0927734375,0.52099609375,-0.87475585937,,,,,,,,
 1654530072862.5087890625,,,,,,6376,-214,1567,1621,
 1654530072867.69677734375,,,,62,0,,,,
 1654530072901.9375,,,,,,6344,-700,1583,1589,
 1654530072929.06762695312,-0.09326171875,0.52014160156,-0.87072753906,,,,,,,,
 1654530072942.31225585937,,,,,,6280,-1266,1583,1557,
 1654530072982.3818359375,,,,,,6216,-1770,1583,1525,
 1654530073008.90161132812,-0.09045410156,0.51977539062,-0.86669921875,,,,,,,,
 1654530073022.787109375,,,,,,6184,-2096,1599,1493,
 1654530073063.25341796875,,,,,,6120,-2187,1599,1461,
 1654530073089.10180664062,-0.08801269531,0.51965332031,-0.86694335937,,,,,,,,
 1654530073103.4755859375,,,,,,6040,-2065,1591,1429,
 1654530073143.54516601562,,,,,,5992,-1718,1599,1397,
 1654530073169.17993164062,-0.087890625,0.51538085937,-0.86706542968,,,,,,,,
 1654530073183.919921875,,,,,,5912,-1202,1591,1365,
 1654530073224.0810546875,,,,,,5832,-617,1583,1333,
 1654530073253.01171875,,,,93,100,,,,
 1654530073261.22094726562,,,,,,,,,,93
 1654530073264.08959960937,-0.08483886718,0.51965332031,-0.86083984375,,,,,,,,
 1654530073270.92553710937,,,,,,5752,-76,1575,1301,
 1654530073305.28833007812,,,,,,5732,340,1597,1269,
 1654530073329.33618164062,-0.08227539062,0.52685546875,-0.865234375,,,,,,,,
 1654530073345.11376953125,,,,,,5728,521,1627,1237,
 1654530073385.4580078125,,,,,,5696,432,1643,1205,
 1654530073409.1396484375,-0.08422851562,0.53442382812,-0.87145996093,,,,,,,,
 1654530073425.64965820312,,,,,,5656,56,1655,1173,
 1654530073490.40795898437,,,,,,5608,-559,1663,1141,
 1654530073546.16357421875,,,,,,5572,-1339,1677,1109,
 1654530073569.173828125,-0.08605957031,0.53735351562,-0.86645507812,,,,,,,,
 1654530073586.751953125,,,,,,5528,-2198,1687,1077,
 1654530073626.72998046875,,,,,,5440,-3021,1675,1045,
 1654530073649.09936523437,-0.08911132812,0.52783203125,-0.86059570312,,,,,,,,
 1654530073667.25732421875,,,,,,5384,-3778,1679,1013,
 1654530073707.357421875,,,,,,5320,-4372,1679,981,
 1654530073728.78076171875,-0.09057617187,0.53063964843,-0.86413574218,,,,,,,,
 1654530073747.79321289062,,,,,,5272,-4781,1687,949,
 1654530073787.6796875,,,,,,5184,-4987,1675,917,
 1654530073809.13354492187,-0.08813476562,0.53405761718,-0.87097167968,,,,,,,,
 1654530073828.5732421875,,,,,,5120,-5067,1675,885,
 1654530073868.33764648437,,,,,,5064,-5046,1679,853,
 1654530073889.05908203125,-0.09008789062,0.53356933593,-0.87622070312,,,,,,,,
 1654530073908.95654296875,,,,,,4968,-5042,1663,821,
 1654530073948.90405273437,,,,,,4920,-5086,1671,789,
 1654530073968.74047851562,-0.09411621093,0.53442382812,-0.87768554687,,,,,,,,
 1654530073989.43139648437,,,,,,4856,-5248,1671,757,
 1654530074029.47045898437,,,,,,4856,-5522,1703,725,
 1654530074049.09326171875,-0.091796875,0.53271484375,-0.86584472656,,,,,,,,
 1654530074069.87573242187,,,,,,4832,-5914,1723,693,
 1654530074110.40307617187,,,,,,4824,-6365,1751,661,
 1654530074129.14086914062,-0.08862304687,0.53088378906,-0.86547851562,,,,,,,,
 1654530074150.716796875,,,,,,4792,-6803,1767,629,
 1654530074190.51171875,,,,,,4728,-7174,1767,597,
 1654530074208.7001953125,-0.09240722656,0.53002929687,-0.87158203125,,,,,,,,
 1654530074231.06958007812,,,,,,4680,-7402,1775,565,
 1654530074288.7783203125,-0.09411621093,0.52856445312,-0.8671875,,,,,,,,
 1654530074311.45288085937,,,,,,4648,-7408,1791,533,
 1654530074355.4287109375,,,,91,100,,,,
 1654530074358.48046875,,,,,,,,,,91
 1654530074361.56274414062,,,,,,4616,-7143,1807,501,
 1654530074369.8330078125,-0.09387207031,0.52783203125,-0.8671875,,,,,,,,
 1654530074392.14135742187,,,,,,4520,-6662,1791,469,
 1654530074432.27197265625,,,,,,4488,-5976,1807,437,
 1654530074499.16650390625,-0.09692382812,0.52856445312,-0.86828613281,,,,,,,,
 1654530074503.6220703125,,,,,,4440,-5183,1815,405,
 1654530074530.05029296875,-0.09729003906,0.5341796875,-0.86450195312,,,,,,,,
 1654530074553.48779296875,,,,,,4344,-3664,1831,341,
 1654530074593.74047851562,,,,,,4288,-3124,1835,309,
 1654530074609.06030273437,-0.09643554687,0.53369140625,-0.86596679687,,,,,,,,
 1654530074633.44384765625,,,,,,4248,-2800,1847,277,
 1654530074673.72705078125,,,,,,4232,-2729,1871,245,
 1654530074688.61962890625,-0.09704589843,0.52819824218,-0.86865234375,,,,,,,,
 1654530074715.07836914062,,,,,,4224,-2857,1899,213,
 1654530074720.4189453125,,,,62,0,,,,
 1654530074754.3544921875,,,,,,4224,-3145,1931,181,
 1654530074768.97241210937,-0.09521484375,0.52673339843,-0.86157226562,,,,,,,,
 1654530074794.66821289062,,,,,,4200,-3452,1951,149,
 1654530074834.73779296875,,,,,,4152,-3731,1959,117,
 1654530074848.92846679687,-0.09240722656,0.52282714843,-0.86145019531,,,,,,,,
 1654530074875.08203125,,,,,,4104,-3854,1967,85,
 1654530074915.91455078125,,,,,,4056,-3743,1975,53,
 1654530074928.57934570312,-0.09094238281,0.52319335937,-0.86767578125,,,,,,,,
 1654530074955.73999023437,,,,,,4008,-3319,1983,21,
 1654530074995.87060546875,,,,,,3966,-2600,1983,0,
 1654530075008.77954101562,-0.08935546875,0.52429199218,-0.86950683593,,,,,,,,
 1654530075036.52001953125,,,,,,3966,-1587,1983,0,
 1654530075076.34545898437,,,,,,3998,-354,1999,0,
 1654530075089.95629882812,-0.09167480468,0.51647949218,-0.87243652343,,,,,,,,
 1654530075116.9033203125,,,,,,3990,940,1995,0,
 1654530075156.88134765625,,,,,,3966,2171,1983,0,
 1654530075168.5390625,-0.0927734375,0.51501464843,-0.86962890625,,,,,,,,
 1654530075197.31713867187,,,,,,3966,3213,1983,0,
 1654530075237.47827148437,,,,,,3950,3957,1975,0,
 1654530075248.7392578125,-0.09436035156,0.51843261718,-0.87255859375,,,,,,,,
 1654530075317.92260742187,,,,,,4014,4366,2007,0,
 1654530075328.78686523437,-0.09497070312,0.52001953125,-0.88012695312,,,,,,,,
 1654530075358.69409179687,,,,,,4014,4353,2007,0,
 1654530075398.45849609375,,,,,,4014,3928,2007,0,
 1654530075408.49877929687,-0.09118652343,0.52282714843,-0.88049316406,,,,,,,,
 1654530075517.38549804687,,,,90,100,,,,
 1654530075520.43725585937,,,,,,,,,,90
 1654530075523.6416015625,-0.09045410156,0.52111816406,-0.87854003906,,,,,,,,
 1654530075527.70043945312,,,,,,3998,2154,1999,0,
 1654530075559.92700195312,,,,,,3958,-225,1979,0,
 1654530075568.96020507812,-0.09008789062,0.51611328125,-0.87670898437,,,,,,,,
 1654530075600.0576171875,,,,,,3934,-1407,1967,0,
 1654530075640.06616210937,,,,,,3950,-2467,1975,0,
 1654530075648.48901367187,-0.08996582031,0.51586914062,-0.87255859375,,,,,,,,
 1654530075680.68505859375,,,,,,3934,-3352,1967,0,
 1654530075721.029296875,,,,,,3902,-4058,1951,0,
 1654530075728.841796875,-0.0888671875,0.51672363281,-0.86962890625,,,,,,,,
 1654530075760.9462890625,,,,,,3894,-4601,1947,0,
 1654530075801.26000976562,,,,,,3870,-5051,1935,0,
 1654530075809.07250976562,-0.11120605468,0.50988769531,-0.87878417968,,,,,,,,
 1654530075841.42114257812,,,,,,3838,-5464,1919,0,
 1654530075889.39477539062,-0.12268066406,0.51599121093,-0.90380859375,,,,,,,,
 1654530075922.04858398437,,,,,,3830,-5870,1915,0,
 1654530075962.17919921875,,,,,,3838,-6290,1919,0,
 1654530075969.86962890625,-0.1259765625,0.47924804687,-0.95092773437,,,,,,,,
 1654530076002.67602539062,,,,,,3838,-6745,1919,0,
 1654530076042.6845703125,,,,,,3838,-7212,1919,0,
 1654530076050.40551757812,-0.16918945312,0.396484375,-1.02404785156,,,,,,,,
 1654530076083.18139648437,,,,,,3822,-7661,1911,0,
 1654530076123.40356445312,,,,,,3822,-8007,1911,0,
 1654530076131.24658203125,-0.16540527343,0.38195800781,-1.04138183593,,,,,,,,
 1654530076163.5341796875,,,,,,3758,-8227,1879,0,
 1654530076203.8173828125,,,,,,3742,-8234,1871,0,
 1654530076211.53833007812,-0.12817382812,0.41052246093,-1.01306152343,,,,,,,,
 1654530076244.43627929687,,,,,,3678,-8060,1839,0,
 1654530076286.91674804687,,,,,,3646,-7636,1823,0,
 1654530076292.01318359375,-0.103515625,0.43530273437,-0.95703125,,,,,,,,
 1654530076324.7890625,,,,,,3614,-6995,1807,0,
 1654530076367.42211914062,,,,,,3582,-6220,1791,0,
 1654530076372.70166015625,-0.11804199218,0.44897460937,-0.83825683593,,,,,,,,
 1654530076405.14184570312,,,,,,3550,-5372,1775,0,
 1654530076493.03247070312,-0.12902832031,0.46887207031,-0.70361328125,,,,,,,,
 1654530076497.15234375,,,,,,3502,-4555,1751,0,
 1654530076529.28735351562,,,,,,3470,-3337,1735,0,
 1654530076552.35864257812,,,,90,100,,,,
 1654530076555.3798828125,,,,,,,,,,90
 1654530076609.85375976562,,,,,,3406,-3106,1703,0,
 1654530076647.51245117187,,,,,,3414,-3112,1707,0,
 1654530076652.48681640625,,,,61,0,,,,
 1654530076689.56567382812,,,,,,3422,-3339,1711,0,
 1654530076727.22436523437,,,,,,3422,-3713,1711,0,
 1654530076770.49829101562,-0.12243652343,0.484375,-0.93798828125,,,,,,,,
 1654530076774.52661132812,,,,,,3454,-4115,1727,0,
 1654530076808.03491210937,,,,,,3422,-4478,1711,0,
 1654530076851.06469726562,-0.02905273437,0.52819824218,-0.78344726562,,,,,,,,
 1654530076855.15405273437,,,,,,3438,-4655,1719,0,
 1654530076888.66235351562,,,,,,3422,-4600,1711,0,
 1654530076931.41748046875,-0.06665039062,0.43701171875,-0.75305175781,,,,,,,,
 1654530076935.65942382812,,,,,,3390,-4231,1695,0,
 1654530076969.076171875,,,,,,3382,-3540,1691,0,
 1654530077011.9228515625,-0.19360351562,0.36840820312,-0.86608886718,,,,,,,,
 1654530077016.34790039062,,,,,,3342,-2592,1671,0,
 1654530077049.642578125,,,,,,3326,-1446,1663,0,
 1654530077092.45874023437,-0.21740722656,0.40002441406,-0.97192382812,,,,,,,,
 1654530077096.57861328125,,,,,,3318,-243,1659,0,
 1654530077130.17846679687,,,,,,3294,905,1647,0,
 1654530077173.23876953125,-0.19201660156,0.45446777343,-0.978515625,,,,,,,,
 1654530077177.26708984375,,,,,,3286,1874,1643,0,
 1654530077210.83642578125,,,,,,3262,2520,1631,0,
 1654530077253.56103515625,-0.07189941406,0.4599609375,-0.84301757812,,,,,,,,
 1654530077257.80297851562,,,,,,3222,2807,1611,0,
 1654530077291.9521484375,,,,,,3198,2685,1599,0,
 1654530077296.95703125,,,,61,0,,,,
 1654530077335.50073242187,-0.02197265625,0.40417480468,-0.82043457031,,,,,,,,
 1654530077339.8037109375,,,,,,3182,2179,1591,0,
 1654530077371.69458007812,,,,,,3150,1372,1575,0,
 1654530077414.876953125,-0.08215332031,0.41467285156,-0.896484375,,,,,,,,
 1654530077418.93579101562,,,,,,3182,393,1591,0,
 1654530077492.42211914062,,,,,,3190,-658,1595,0,
 1654530077504.4765625,,,,,,3198,-1621,1599,0,
