 Time,Acc_x,Acc_y,Acc_z,HRM_b,HRM_c,HRM_r,HRM_f,PPG_r,PPG_o,BTHRM
 1655063146635.79760742187,,,,,,8573,-10682,1366,7207,
 1655063146643.7626953125,0.51025390625,0.70910644531,-0.97985839843,,,,,,,,
 1655063146688.10473632812,,,,,,8583,-6526,1440,7143,
 1655063146695.85620117187,,,,,,8506,-4181,1427,7079,
 1655063146742.48706054687,0.57470703125,0.31091308593,-0.88732910156,,,,,,,,
 1655063146746.72900390625,,,,,,8420,-3996,1373,7047,
 1655063146810.66333007812,0.47338867187,0.04699707031,-0.71496582031,,,,,,,,
 1655063146814.93579101562,,,,,,8277,-5123,1294,6983,
 1655063146882.95947265625,,,,76,0,,,,
 1655063146892.14526367187,0.375,0.01245117187,-0.63256835937,,,,,,,,
 1655063146926.01977539062,,,,,,8113,-7749,1226,6887,
 1655063146933.8017578125,,,,,,8050,-7971,1195,6855,
 1655063146972.46752929687,0.30102539062,0.75476074218,-0.86938476562,,,,,,,,
 1655063146993.03637695312,,,,,,7999,-7642,1176,6823,
 1655063147038.0498046875,0.35205078125,0.86889648437,-0.98498535156,,,,,,,,
 1655063147042.04760742187,,,,,,8096,-6737,1305,6791,
 1655063147114.7099609375,,,,,,,,,,109
 1655063147117.54809570312,,,,,,8079,-3846,1352,6727,
 1655063147140.03955078125,0.47900390625,0.44372558593,-0.89184570312,,,,,,,,
 1655063147144.31201171875,,,,,,8100,-2227,1405,6695,
 1655063147184.86987304687,,,,,,8078,-873,1415,6663,
 1655063147195.82568359375,0.45166015625,0.0224609375,-0.69836425781,,,,,,,,
 1655063147244.07397460937,,,,,,8119,88,1488,6631,
 1655063147261.86572265625,,,,,,8097,383,1498,6599,
 1655063147287.53100585937,0.32739257812,0.1083984375,-0.60498046875,,,,,,,,
 1655063147298.02905273437,,,,,,7871,-49,1304,6567,
 1655063147348.01684570312,,,,77,0,,,,
 1655063147360.04077148437,,,,,,7586,-1237,1051,6535,
 1655063147397.57739257812,,,,,,7518,-5278,1047,6471,
 1655063147430.53637695312,,,,,,7673,-7718,1234,6439,
 1655063147438.98974609375,0.23718261718,1.02319335937,-0.8173828125,,,,,,,,
 1655063147463.708984375,,,,,,7736,-10109,1329,6407,
 1655063147556.32983398437,0.36401367187,0.83666992187,-0.85327148437,,,,,,,,
 1655063147563.16577148437,,,,,,7711,-14063,1368,6343,
 1655063147595.69750976562,0.44909667968,0.36511230468,-0.78881835937,,,,,,,,
 1655063147632.01342773437,,,,,,7807,-15960,1528,6279,
 1655063147665.52172851562,,,,,,7826,-16167,1579,6247,
 1655063147675.7451171875,0.50134277343,0.02331542968,-0.67736816406,,,,,,,,
 1655063147716.638671875,,,,,,7744,-16033,1529,6215,
 1655063147732.78247070312,,,,,,7498,-15751,1315,6183,
 1655063147770.19702148437,0.42565917968,0.29858398437,-0.67126464843,,,,,,,,
 1655063147818.50634765625,,,,,,7275,-15451,1124,6151,
 1655063147826.34936523437,,,,,,7182,-15245,1063,6119,
 1655063147839.96020507812,0.22668457031,0.86462402343,-0.71752929687,,,,,,,,
 1655063147871.21020507812,,,,,,7210,-15226,1123,6087,
 1655063147920.09936523437,0.26525878906,1.00769042968,-0.81921386718,,,,,,,,
 1655063147924.37182617187,,,,,,7216,-15667,1193,6023,
 1655063147972.43701171875,,,,,,7279,-16003,1320,5959,
 1655063147998.22436523437,0.45202636718,0.64709472656,-0.83862304687,,,,,,,,
 1655063148016.62646484375,,,,,,7331,-15740,1404,5927,
 1655063148035.54736328125,,,,,,7255,-15039,1360,5895,
 1655063148089.83813476562,,,,,,,,,,109
 1655063148092.67626953125,0.47351074218,0.3173828125,-0.79748535156,,,,,,,,
 1655063148111.10888671875,,,,,,7259,-13717,1396,5863,
 1655063148118.982421875,,,,,,7278,-11839,1447,5831,
 1655063148182.67260742187,0.32397460937,0.47009277343,-0.59399414062,,,,,,,,
 1655063148186.94506835937,,,,,,7019,-6831,1252,5767,
 1655063148242.73120117187,0.21472167968,1.01245117187,-0.70532226562,,,,,,,,
 1655063148247.00366210937,,,,,,6807,-1829,1104,5703,
 1655063148319.94067382812,0.31701660156,1.12670898437,-0.8740234375,,,,,,,,
 1655063148368.58569335937,,,,,,6890,1287,1251,5639,
 1655063148377.06958007812,,,,,,6705,824,1130,5575,
 1655063148382.95947265625,,,,71,0,,,,
 1655063148414.54516601562,0.49291992187,0.61193847656,-0.83178710937,,,,,,,,
 1655063148418.87866210937,,,,,,6773,-616,1230,5543,
 1655063148478.14379882812,0.44152832031,0.19677734375,-0.69848632812,,,,,,,,
 1655063148516.04663085937,,,,,,6912,-4707,1433,5479,
 1655063148580.10302734375,,,,,,6911,-8362,1496,5415,
 1655063148607.263671875,,,,,,6430,-8645,1079,5351,
 1655063148640.77197265625,0.17053222656,0.73461914062,-0.67504882812,,,,,,,,
 1655063148645.07495117187,,,,,,6110,-7141,791,5319,
 1655063148674.46337890625,,,,,,6126,-4438,839,5287,
 1655063148708.00219726562,,,,,,6190,-801,935,5255,
 1655063148716.45556640625,0.15991210937,1.05859375,-0.85778808593,,,,,,,,
 1655063148741.75463867187,,,,,,6183,3438,960,5223,
 1655063148775.69018554687,,,,,,6049,7783,858,5191,
 1655063148795.52661132812,0.31433105468,0.81677246093,-0.87426757812,,,,,,,,
 1655063148808.95434570312,,,,,,6085,11924,926,5159,
 1655063148842.52368164062,,,,,,6163,15376,1036,5127,
 1655063148879.02270507812,0.37280273437,0.40795898437,-0.76098632812,,,,,,,,
 1655063148907.40405273437,,,,,,6123,17684,1028,5095,
 1655063148915.369140625,,,,,,6062,18639,999,5063,
 1655063148944.11669921875,,,,,,6000,18137,969,5031,
 1655063148955.80493164062,,,,71,0,,,,
 1655063148959.9248046875,0.34692382812,0.17260742187,-0.60290527343,,,,,,,,
 1655063149009.4853515625,,,,,,5823,12829,943,4999,
 1655063149035.6083984375,0.291015625,0.37646484375,-0.57922363281,,,,,,,,
 1655063149084.0703125,,,,,,,,,,109
 1655063149087.06103515625,,,,,,5524,3323,621,4903,
 1655063149116.47998046875,,,,,,5464,-2052,593,4871,
 1655063149145.31909179687,,,,,,5599,-7237,760,4839,
 1655063149178.796875,,,,,,5690,-11930,883,4807,
 1655063149195.24584960937,0.23071289062,1.06115722656,-0.97961425781,,,,,,,,
 1655063149224.23754882812,,,,,,5667,-15993,892,4775,
 1655063149246.11865234375,,,,,,5684,-19166,941,4743,
 1655063149275.44604492187,0.40466308593,0.65014648437,-0.8310546875,,,,,,,,
 1655063149313.34887695312,,,,,,5693,-21404,982,4711,
 1655063149346.70458984375,,,,,,5523,-22820,844,4679,
 1655063149355.15795898437,0.34704589843,0.21081542968,-0.60498046875,,,,,,,,
 1655063149380.67065429687,,,,,,5442,-23474,795,4647,
 1655063149414.11791992187,,,,,,5315,-23615,700,4615,
 1655063149435.20556640625,0.23596191406,0.5830078125,-0.68762207031,,,,,,,,
 1655063149448.41967773437,,,,,,5044,-23512,461,4583,
 1655063149529.96264648437,,,,,,4773,-23355,222,4551,
 1655063149545.1298828125,,,,,,4791,-23101,272,4519,
 1655063149562.67749023437,,,,,,4905,-22851,418,4487,
 1655063149582.4833984375,,,,,,5033,-22581,578,4455,
 1655063149622.888671875,0.36791992187,0.875,-0.94396972656,,,,,,,,
 1655063149626.97802734375,,,,,,4997,-22288,574,4423,
 1655063149697.93139648437,0.48852539062,0.45812988281,-0.83215332031,,,,,,,,
 1655063149702.17333984375,,,,,,5006,-20983,647,4359,
 1655063149754.99926757812,,,,,,4794,-18066,499,4295,
 1655063149784.6318359375,,,,,,4691,-15882,428,4263,
 1655063149817.712890625,,,,,,4661,-13190,430,4231,
 1655063149835.38256835937,0.28137207031,0.36730957031,-0.58630371093,,,,,,,,
 1655063149861.87182617187,,,,,,4573,-10168,374,4199,
 1655063149884.9736328125,,,,,,4516,-6993,349,4167,
 1655063149915.15551757812,0.16467285156,0.81335449218,-0.69763183593,,,,,,,,
 1655063149952.17333984375,,,,,,4360,-3906,225,4135,
 1655063149985.92578125,,,,,,4411,-976,308,4103,
 1655063149995.35571289062,0.17163085937,0.98803710937,-0.86315917968,,,,,,,,
 1655063150020.38012695312,,,,,,4469,1544,398,4071,
 1655063150056.87915039062,,,,,,,,,,110
 1655063150091.21142578125,,,,,,4456,3421,417,4039,
 1655063150099.48168945312,0.3427734375,0.7578125,-0.85070800781,,,,,,,,
 1655063150154.32177734375,,,,,,4463,4700,456,4007,
 1655063150162.50048828125,0.44445800781,0.47839355468,-0.75305175781,,,,,,,,
 1655063150211.29809570312,,,,,,4461,5407,518,3943,
 1655063150219.9345703125,,,,,,4433,5021,522,3911,
 1655063150258.17309570312,,,,64,0,,,,
 1655063150265.13110351562,0.38037109375,0.35546875,-0.62731933593,,,,,,,,
 1655063150301.26391601562,,,,,,4296,4369,417,3879,
 1655063150309.22900390625,,,,,,4069,3590,222,3847,
 1655063150365.47290039062,0.22216796875,0.55249023437,-0.65209960937,,,,,,,,
 1655063150369.74536132812,,,,,,3895,2279,2644,1251,
 1655063150410.51684570312,0.09948730468,0.91943359375,-0.80126953125,,,,,,,,
 1655063150414.7587890625,,,,,,3863,2016,2729,1134,
 1655063150538.93481445312,0.24340820312,0.88220214843,-0.97192382812,,,,,,,,
 1655063150548.82250976562,,,,,,3819,2329,2781,1038,
 1655063150608.88110351562,,,,,,3938,2729,2964,974,
 1655063150660.57788085937,0.25891113281,0.22766113281,-0.669921875,,,,,,,,
 1655063150664.54516601562,,,,,,3937,1314,3059,878,
 1655063150702.75317382812,,,,,,3839,207,2993,846,
 1655063150716.18090820312,0.15417480468,0.65747070312,-0.75646972656,,,,,,,,
 1655063150757.0439453125,,,,,,3637,-2757,2910,814,
 1655063150796.25903320312,,,,,,3649,-4355,2899,750,
 1655063150826.59350585937,,,,,,3745,-5854,3027,718,
 1655063150860.52905273437,,,,,,3737,-7211,3051,686,
 1655063150874.90283203125,0.30847167968,0.6123046875,-0.87902832031,,,,,,,,
 1655063150893.884765625,,,,,,3664,-8337,3010,654,
 1655063150929.041015625,,,,,,3641,-9182,3019,622,
 1655063150957.7275390625,0.39721679687,0.22094726562,-0.79760742187,,,,,,,,
 1655063150979.42553710937,,,,,,3651,-9728,3061,590,
 1655063150994.62329101562,,,,,,3485,-10005,2927,558,
 1655063151074.24365234375,,,,,,,,,,112
 1655063151077.02075195312,0.34582519531,0.15515136718,-0.68884277343,,,,,,,,
 1655063151096.24682617187,,,,,,3381,-9944,2887,494,
 1655063151104.30346679687,,,,,,3410,-9697,2948,462,
 1655063151114.89306640625,0.23315429687,0.44860839843,-0.68701171875,,,,,,,,
 1655063151152.0634765625,,,,,,3425,-9371,2995,430,
 1655063151205.5302734375,0.07861328125,0.86169433593,-0.7998046875,,,,,,,,
 1655063151209.77221679687,,,,,,3292,-8619,2926,366,
 1655063151275.8427734375,,,,,,3421,-7728,3119,302,
 1655063151297.14404296875,,,,,,3300,-7279,3030,270,
 1655063151347.83374023437,,,,,,3353,-6730,3115,238,
 1655063151355.98193359375,0.41284179687,0.52673339843,-0.89111328125,,,,,,,,
 1655063151414.45361328125,,,,,,3420,-5451,3246,174,
 1655063151434.68676757812,,,,,,3328,-4816,3186,142,
 1655063151465.99780273437,,,,,,3208,-4221,3098,110,
 1655063151530.38989257812,,,,,,3133,-3753,3055,78,
 1655063151553.76635742187,,,,,,2994,-3552,2948,46,
 1655063151567.13305664062,,,,,,2828,-3694,2814,14,
 1655063151573.05346679687,,,,57,15,,,,
 1655063151609.91870117187,0.15930175781,0.783203125,-0.6484375,,,,,,,,
 1655063151614.13012695312,,,,,,2779,-4133,2779,0,
 1655063151655.45092773437,,,,,,2862,-4790,2862,0,
 1655063151667.53588867187,,,,,,2980,-5697,2980,0,
 1655063151708.15478515625,0.13269042968,1.09484863281,-0.76623535156,,,,,,,,
 1655063151712.42724609375,,,,,,2954,-6820,2954,0,
 1655063151755.88427734375,,,,,,2870,-7956,2870,0,
 1655063151768.15234375,,,,,,2904,-8882,2904,0,
 1655063151802.2099609375,,,,,,2879,-9511,2879,0,
 1655063151838.80053710937,0.32238769531,0.21264648437,-0.70739746093,,,,,,,,
 1655063151842.859375,,,,,,2791,-9719,2791,0,
 1655063151869.07397460937,,,,,,2709,-9402,2709,0,
 1655063151902.61279296875,,,,,,2690,-8546,2690,0,
 1655063151915.03344726562,0.2587890625,0.30859375,-0.64465332031,,,,,,,,
 1655063151936.27368164062,,,,,,2634,-7221,2634,0,
 1655063151969.87353515625,,,,,,2505,-5637,2505,0,
 1655063151994.958984375,0.15197753906,0.7890625,-0.76232910156,,,,,,,,
 1655063152005.12133789062,,,,,,2389,-3874,2389,0,
 1655063152037.22583007812,,,,,,2255,-2175,2255,0,
 1655063152058.49658203125,,,,,,,,,,113
 1655063152073.38916015625,,,,,,2370,-495,2370,0,
 1655063152080.408203125,0.21374511718,1.005859375,-0.91528320312,,,,,,,,
 1655063152104.42553710937,,,,,,2509,1053,2509,0,
 1655063152143.0302734375,,,,,,2482,2203,2482,0,
 1655063152155.93920898437,0.38745117187,0.73803710937,-0.87084960937,,,,,,,,
 1655063152204.73681640625,,,,,,2567,3001,2487,0,
 1655063152234.85766601562,0.41943359375,0.36389160156,-0.75732421875,,,,,,,,
 1655063152273.24877929687,,,,,,2683,2756,2683,0,
 1655063152279.0166015625,,,,59,15,,,,
 1655063152306.26879882812,,,,,,2664,2232,2664,0,
 1655063152314.44750976562,0.37487792968,0.19055175781,-0.63452148437,,,,,,,,
 1655063152344.62939453125,,,,,,2606,1490,2606,0,
 1655063152373.56005859375,,,,,,2516,584,2516,0,
 1655063152394.92236328125,0.28845214843,0.40673828125,-0.57421875,,,,,,,,
 1655063152406.91577148437,,,,,,2333,-393,2333,0,
 1655063152440.759765625,,,,,,2105,-1347,2105,0,
 1655063152477.96069335937,0.18884277343,0.84741210937,-0.70654296875,,,,,,,,
 1655063152482.11108398437,,,,,,2082,-2285,2082,0,
 1655063152578.66870117187,,,,,,2255,-3676,2255,0,
 1655063152608.82006835937,,,,,,1963,-4620,1963,0,
 1655063152634.91259765625,0.46740722656,0.65270996093,-0.82727050781,,,,,,,,
 1655063152644.9833984375,,,,,,1894,-4893,1894,0,
 1655063152676.05029296875,,,,,,1878,-5055,1878,0,
 1655063152710.046875,,,,,,1873,-5118,1873,0,
 1655063152719.080078125,0.44946289062,0.46801757812,-0.73388671875,,,,,,,,
 1655063152743.34155273437,,,,,,1869,-4987,1869,0,
 1655063152777.09399414062,,,,,,1916,-4604,1916,0,
 1655063152794.58056640625,0.3701171875,0.40380859375,-0.59240722656,,,,,,,,
 1655063152810.96850585937,,,,,,1861,-4055,1861,0,
 1655063152844.568359375,,,,,,1765,-3340,1765,0,
 1655063152874.93334960937,0.23315429687,0.59899902343,-0.59204101562,,,,,,,,
 1655063152911.462890625,,,,,,1570,-2463,1570,0,
 1655063152945.0322265625,,,,,,1612,-1408,1612,0,
 1655063152955.22509765625,0.13269042968,0.98706054687,-0.7451171875,,,,,,,,
 1655063152978.7236328125,,,,,,1635,-340,1635,0,
 1655063153012.35400390625,,,,,,1418,514,1418,0,
 1655063153035.02856445312,0.42700195312,0.75305175781,-0.87316894531,,,,,,,,
 1655063153061.12109375,,,,,,,,,,113
 1655063153063.83715820312,,,,,,1338,1158,1338,0,
 1655063153079.58422851562,,,,,,1409,1486,1409,0,
 1655063153116.6630859375,,,,,,1445,1434,1445,0,
 1655063153122.67504882812,,,,62,20,,,,
 1655063153147.24169921875,,,,,,1431,843,1431,0,
 1655063153180.47534179687,,,,,,1431,-210,1431,0,
 1655063153194.63549804687,0.29577636718,0.47021484375,-0.529296875,,,,,,,,
 1655063153214.13623046875,,,,,,1448,-1653,1448,0,
 1655063153247.7666015625,,,,,,1476,-3335,1476,0,
 1655063153277.673828125,0.11608886718,0.76123046875,-0.60327148437,,,,,,,,
 1655063153285.08959960937,,,,,,1488,-5054,1488,0,
 1655063153314.84423828125,,,,,,1450,-6693,1450,0,
 1655063153348.77978515625,,,,,,1439,-8070,1439,0,
 1655063153356.98901367187,0.08654785156,1.02099609375,-0.73364257812,,,,,,,,
 1655063153382.2880859375,,,,,,1492,-8891,1492,0,
 1655063153415.9794921875,,,,,,1480,-9014,1480,0,
 1655063153434.65625,0.29577636718,0.90344238281,-0.87890625,,,,,,,,
 1655063153449.45727539062,,,,,,1373,-8486,1373,0,
 1655063153530.45092773437,,,,,,1319,-7350,1319,0,
 1655063153543.23779296875,,,,,,1387,-5708,1387,0,
 1655063153553.97998046875,,,,,,1429,-3703,1429,0,
 1655063153584.03979492187,,,,,,1403,-1483,1403,0,
 1655063153594.8125,0.37609863281,0.30517578125,-0.63928222656,,,,,,,,
 1655063153617.82275390625,,,,,,1437,636,1437,0,
 1655063153651.30053710937,,,,,,1414,2368,1414,0,
 1655063153674.5244140625,0.29528808593,0.38000488281,-0.52844238281,,,,,,,,
 1655063153685.0224609375,,,,,,1414,3534,1414,0,
 1655063153718.50024414062,,,,,,1491,4020,1491,0,
 1655063153755.51806640625,,,,,,1482,3729,1482,0,
 1655063153761.83520507812,,,,68,8,,,,
 1655063153785.82202148437,,,,,,1410,2770,1410,0,
 1655063153820.21533203125,,,,,,1506,1333,1506,0,
 1655063153834.71118164062,0.205078125,1.08386230468,-0.76159667968,,,,,,,,
 1655063153853.08276367187,,,,,,1511,-452,1511,0,
 1655063153886.65209960937,,,,,,1395,-2392,1395,0,
 1655063153920.09936523437,0.39270019531,0.88903808593,-0.80749511718,,,,,,,,
 1655063153946.55810546875,,,,,,1376,-4149,1376,0,
 1655063153957.2392578125,,,,,,1478,-5504,1478,0,
 1655063154011.04174804687,0.47192382812,0.51049804687,-0.78930664062,,,,,,,,
 1655063154058.923828125,,,,,,1511,-6257,1511,0,
 1655063154088.67846679687,,,,,,,,,,114
 1655063154091.45556640625,0.41918945312,0.29333496093,-0.65881347656,,,,,,,,
 1655063154111.56665039062,,,,,,1536,-4616,1536,0,
 1655063154124.87231445312,,,,,,1544,-1384,1544,0,
 1655063154186.27368164062,0.31433105468,0.40148925781,-0.54077148437,,,,,,,,
 1655063154190.33251953125,,,,,,1523,236,1523,0,
 1655063154258.56982421875,0.26013183593,1.07360839843,-0.7197265625,,,,,,,,
 1655063154298.94458007812,,,,,,1641,3018,1641,0,
 1655063154307.85571289062,,,,,,1645,2938,1645,0,
 1655063154316.46166992187,,,,70,0,,,,
 1655063154347.71166992187,0.44873046875,0.72265625,-0.73791503906,,,,,,,,
 1655063154354.42553710937,,,,,,1512,2240,1512,0,
 1655063154401.05639648437,0.44482421875,0.47253417968,-0.69848632812,,,,,,,,
 1655063154405.29833984375,,,,,,1566,-102,1566,0,
 1655063154445.85620117187,,,,,,1573,-1431,1573,0,
 1655063154458.49047851562,,,,,,1531,-2756,1531,0,
 1655063154547.17456054687,0.3388671875,0.45593261718,-0.59680175781,,,,,,,,
 1655063154554.13256835937,,,,,,1544,-4763,1565,0,
 1655063154592.92041015625,,,,,,1529,-5495,1529,0,
 1655063154626.48974609375,,,,,,1513,-6050,1513,0,
 1655063154638.17797851562,0.2314453125,1.02954101562,-0.65808105468,,,,,,,,
 1655063154660.18115234375,,,,,,1544,-6381,1544,0,
 1655063154695.70361328125,,,,,,1662,-6562,1662,0,
 1655063154714.44140625,0.32373046875,0.91259765625,-0.86560058593,,,,,,,,
 1655063154744.958984375,,,,,,1631,-6894,1631,0,
 1655063154760.9501953125,,,,,,1580,-7390,1580,0,
 1655063154806.1162109375,0.44079589843,0.46203613281,-0.8642578125,,,,,,,,
 1655063154810.32763671875,,,,,,1657,-7958,1657,0,
 1655063154850.916015625,,,,,,1726,-8499,1726,0,
 1655063154861.93286132812,,,,,,1706,-9032,1706,0,
 1655063154897.48583984375,0.39428710937,0.33422851562,-0.70532226562,,,,,,,,
 1655063154901.697265625,,,,,,1697,-9453,1697,0,
 1655063154940.91235351562,,,,,,1736,-9577,1736,0,
 1655063154954.40112304687,0.25378417968,0.41430664062,-0.63427734375,,,,,,,,
 1655063154999.9638671875,,,,,,1723,-8386,1723,0,
 1655063155032.73974609375,,,,,,1698,-6998,1698,0,
 1655063155072.38208007812,,,,,,,,,,114
 1655063155075.1591796875,0.1611328125,0.60290527343,-0.75122070312,,,,,,,,
 1655063155094.65991210937,,,,,,1651,-5086,1651,0,
 1655063155103.05224609375,,,,,,1713,-2706,1713,0,
 1655063155143.61010742187,0.16796875,0.8408203125,-0.97985839843,,,,,,,,
 1655063155147.76049804687,,,,,,1803,8,1803,0,
 1655063155198.96899414062,0.26489257812,0.65368652343,-1.02917480468,,,,,,,,
 1655063155203.02783203125,,,,,,1860,2832,1860,0,
 1655063155273.767578125,,,,,,1968,7796,1968,0,
 1655063155279.07763671875,0.38317871093,0.24645996093,-0.86352539062,,,,,,,,
 1655063155322.4736328125,,,,,,1980,9602,1980,0,
 1655063155354.2119140625,0.39868164062,0.11389160156,-0.71850585937,,,,,,,,
 1655063155367.48706054687,,,,,,2027,10775,2027,0,
 1655063155399.8662109375,,,,,,1983,11144,1983,0,
 1655063155436.94506835937,,,,,,1916,10790,1916,0,
 1655063155443.01806640625,,,,71,0,,,,
 1655063155467.06591796875,,,,,,1763,9737,1763,0,
 1655063155531.03076171875,,,,,,1654,8119,1654,0,
 1655063155544.21435546875,,,,,,1733,6197,1733,0,
 1655063155568.14013671875,,,,,,1846,4181,1846,0,
 1655063155594.17163085937,0.39147949218,0.49645996093,-1.02185058593,,,,,,,,
 1655063155604.7001953125,,,,,,1860,2152,1860,0,
 1655063155635.27880859375,,,,,,1782,261,1782,0,
 1655063155668.9091796875,,,,,,1772,-1396,1772,0,
 1655063155677.14892578125,0.384765625,0.17211914062,-0.84033203125,,,,,,,,
 1655063155702.6005859375,,,,,,1756,-2678,1756,0,
 1655063155736.169921875,,,,,,1819,-3559,1819,0,
 1655063155755.97583007812,0.306640625,0.03967285156,-0.73474121093,,,,,,,,
 1655063155769.89184570312,,,,,,1908,-4150,1908,0,
 1655063155805.26171875,,,,,,1914,-4576,1914,0,
 1655063155834.16186523437,0.2587890625,0.12377929687,-0.75854492187,,,,,,,,
 1655063155870.66088867187,,,,,,1920,-4843,1920,0,
 1655063155904.29125976562,,,,,,1861,-5126,1861,0,
 1655063155914.30102539062,0.13220214843,0.45483398437,-0.9697265625,,,,,,,,
 1655063155937.830078125,,,,,,1729,-5539,1729,0,
 1655063155971.58251953125,,,,,,1632,-6098,1632,0,
 1655063155994.3486328125,0.10241699218,0.60925292968,-1.18286132812,,,,,,,,
 1655063156005.97583007812,,,,,,1709,-6779,1709,0,
 1655063156038.84326171875,,,,,,1754,-7524,1754,0,
 1655063156080.01147460937,,,,,,,,,,115
 1655063156083.15478515625,0.23645019531,0.45397949218,-1.08740234375,,,,,,,,
 1655063156106.62280273437,,,,,,1802,-8296,1802,0,
 1655063156115.01513671875,,,,,,1863,-8987,1863,0,
 1655063156163.72119140625,0.33337402343,0.23461914062,-0.88647460937,,,,,,,,
 1655063156170.52661132812,,,,,,1899,-9459,1899,0,
 1655063156216.0283203125,,,,,,1971,-9394,1971,0,
 1655063156236.84130859375,0.34631347656,0.03649902343,-0.75109863281,,,,,,,,
 1655063156260.06518554687,,,,,,1987,-8774,1987,0,
 1655063156274.19482421875,,,,,,2018,-7765,2018,0,
 1655063156308.77124023437,,,,,,2048,-6411,2048,0,
 1655063156317.1025390625,0.2490234375,0.10974121093,-0.77648925781,,,,,,,,
 1655063156350.0615234375,,,,,,2074,-4818,2074,0,
 1655063156374.99438476562,,,,,,2075,-3118,2075,0,
 1655063156400.75122070312,0.09326171875,0.37109375,-0.97290039062,,,,,,,,
 1655063156410.94409179687,,,,,,2072,-1503,2072,0,
 1655063156456.07958984375,,,,,,2083,-107,2083,0,
 1655063156478.87622070312,0.03942871093,0.54418945312,-1.1416015625,,,,,,,,
 1655063156526.63623046875,,,,,,2112,955,2112,0,
 1655063156634.94311523437,0.24560546875,0.43933105468,-1.12646484375,,,,,,,,
 1655063156642.08422851562,,,,,,2232,1888,2232,0,
 1655063156648.1572265625,,,,64,8,,,,
 1655063156691.64477539062,,,,,,2248,1386,2248,0,
 1655063156700.09814453125,,,,,,2320,819,2320,0,
 1655063156744.13500976562,0.27880859375,0.15771484375,-0.66137695312,,,,,,,,
 1655063156748.19384765625,,,,,,2389,-152,2367,0,
 1655063156796.47265625,,,,,,2423,-344,2423,0,
 1655063156812.28076171875,,,,,,2476,-302,2476,0,
 1655063156846.21630859375,,,,,,2489,-37,2489,0,
 1655063156874.13989257812,0.1484375,0.54040527343,-1.23168945312,,,,,,,,
 1655063156913.08032226562,,,,,,2554,423,2554,0,
 1655063156954.0654296875,,,,,,2541,1014,2541,0,
 1655063156980.34106445312,,,,,,2586,1735,2586,0,
 1655063157037.10375976562,0.36596679687,0.01184082031,-0.81994628906,,,,,,,,
 1655063157043.87866210937,,,,,,2610,2462,2610,0,
 1655063157122.70556640625,,,,,,,,,,117
 1655063157125.78784179687,0.30200195312,0.07531738281,-0.72216796875,,,,,,,,
 1655063157149.22534179687,,,,,,2641,3561,2641,0,
 1655063157157.77026367187,,,,,,2628,3456,2628,0,
 1655063157221.42993164062,0.20861816406,0.22277832031,-0.69323730468,,,,,,,,
 1655063157225.671875,,,,,,2633,2420,2633,0,
 1655063157279.2607421875,0.13793945312,0.67199707031,-0.89440917968,,,,,,,,
 1655063157283.62475585937,,,,,,2568,1483,2568,0,
 1655063157318.71997070312,,,,,,2573,-699,2573,0,
 1655063157352.9912109375,,,,,,2643,-1826,2643,0,
 1655063157386.40795898437,0.26770019531,0.93981933593,-1.07263183593,,,,,,,,
 1655063157390.68041992187,,,,,,2648,-2847,2648,0,
 1655063157461.45068359375,0.47399902343,0.53100585937,-0.89111328125,,,,,,,,
 1655063157465.72314453125,,,,,,2741,-4514,2741,0,
 1655063157567.62133789062,0.52648925781,0.17358398437,-0.66564941406,,,,,,,,
 1655063157571.83276367187,,,,,,2752,-5149,2752,0,
 1655063157600.916015625,0.39038085937,0.20397949218,-0.58972167968,,,,,,,,
 1655063157619.28759765625,,,,,,2709,-6156,2709,0,
 1655063157656.27490234375,,,,,,2611,-6406,2611,0,
 1655063157674.12768554687,0.11950683593,0.57458496093,-0.76281738281,,,,,,,,
 1655063157707.78857421875,,,,,,2580,-6627,2580,0,
 1655063157720.20922851562,,,,,,2624,-6838,2624,0,
 1655063157786.76806640625,-0.00988769531,0.90795898437,-1.001953125,,,,,,,,
 1655063157833.88720703125,,,,,,2769,-7298,2728,0,
 1655063157842.55419921875,0.16943359375,0.73193359375,-1.10412597656,,,,,,,,
 1655063157876.70336914062,,,,,,2737,-7502,2737,0,
 1655063157887.62866210937,,,,,,2712,-7495,2715,0,
 1655063157914.08740234375,0.3505859375,0.03833007812,-0.74206542968,,,,,,,,
 1655063157932.85571289062,,,,,,2682,-7236,2682,0,
 1655063157996.82055664062,0.23645019531,0.15747070312,-0.66186523437,,,,,,,,
 1655063158000.87939453125,,,,,,2670,-5840,2670,0,
 1655063158090.23486328125,,,,,,,,,,118
 1655063158093.37817382812,0.10510253906,0.50708007812,-0.7255859375,,,,,,,,
 1655063158119.19604492187,,,,,,2667,-1671,2667,0,
 1655063158127.6494140625,,,,,,2597,55,2597,0,
 1655063158153.98608398437,0.17834472656,0.7919921875,-0.90222167968,,,,,,,,
 1655063158191.43115234375,,,,,,2654,1906,2654,0,
 1655063158226.31274414062,,,,,,2550,3596,2550,0,
 1655063158234.4609375,0.40954589843,0.63305664062,-1.00549316406,,,,,,,,
 1655063158292.71899414062,,,,,,2412,6184,2412,0,
 1655063158313.89819335937,0.54846191406,0.45361328125,-0.92333984375,,,,,,,,
 1655063158360.25439453125,,,,,,2345,7412,2345,0,
 1655063158396.23461914062,,,,,,2255,7375,2255,0,
