 Time,Acc_x,Acc_y,Acc_z,HRM_b,HRM_c,HRM_r,HRM_f,PPG_r,PPG_o,BTHRM
 1654529756307.3330078125,,,,,,5118,4640,1787,772,
 1654529756347.67724609375,-0.92980957031,0.4765625,-0.2001953125,,,,,,,,
 1654529756351.79711914062,,,,,,5062,4460,1791,740,
 1654529756388.021484375,,,,,,5046,4249,1815,708,
 1654529756426.07690429687,-0.91613769531,0.44946289062,-0.24353027343,,,,,,,,
 1654529756432.455078125,,,,,,4998,3909,1823,676,
 1654529756468.9541015625,,,,,,4950,3348,1831,644,
 1654529756506.21606445312,-0.90771484375,0.41076660156,-0.28967285156,,,,,,,,
 1654529756512.22802734375,,,,,,4902,2486,1839,612,
 1654529756548.94067382812,,,,,,4838,1285,1839,580,
 1654529756581.31982421875,-0.90173339843,0.38232421875,-0.33410644531,,,,,,,,
 1654529756592.58081054687,,,,,,4806,-263,1855,548,
 1654529756629.4765625,,,,,,4742,-2165,1855,516,
 1654529756670.79736328125,-0.89270019531,0.36694335937,-0.36120605468,,,,,,,,
 1654529756674.85620117187,,,,,,4702,-4239,1867,484,
 1654529756709.9208984375,,,,,,4662,-6407,1879,452,
 1654529756741.07934570312,-0.91650390625,0.36083984375,-0.37475585937,,,,,,,,
 1654529756752.21826171875,,,,,,4590,-8535,1875,420,
 1654529756790.79248046875,,,,,,4542,-10428,1883,388,
 1654529756821.09643554687,-0.912109375,0.37145996093,-0.37170410156,,,,,,,,
 1654529756832.14379882812,,,,,,4502,-12020,1895,356,
 1654529756871.02319335937,,,,,,4446,-13157,1899,324,
 1654529756900.86938476562,-0.87768554687,0.37329101562,-0.34118652343,,,,,,,,
 1654529756912.37451171875,,,,,,4406,-13816,1911,292,
 1654529756951.6201171875,,,,,,4390,-13928,1935,260,
 1654529756981.0390625,-0.91162109375,0.3720703125,-0.30603027343,,,,,,,,
 1654529756992.17797851562,,,,,,4350,-13540,1947,228,
 1654529757032.49169921875,,,,,,4326,-12753,1967,196,
 1654529757062.06323242187,-0.92016601562,0.39135742187,-0.27087402343,,,,,,,,
 1654529757073.17163085937,,,,,,4278,-11715,1975,164,
 1654529757113.119140625,,,,,,4222,-10565,1979,132,
 1654529757178.9150390625,-0.87622070312,0.37841796875,-0.25036621093,,,,,,,,
 1654529757183.12646484375,,,,,,4158,-9388,1979,100,
 1654529757223.07397460937,,,,91,100,,,,
 1654529757231.771484375,,,,,,,,,,91
 1654529757235.00634765625,-0.8515625,0.34838867187,-0.25842285156,,,,,,,,
 1654529757282.21704101562,,,,94,100,,,,
 1654529757285.42138671875,,,,,,,,,,94
 1654529757289.0224609375,,,,95,100,,,,
 1654529757292.10473632812,,,,,,,,,,95
 1654529757295.43115234375,,,,,,3958,-6316,1975,4,
 1654529757303.27416992187,-0.84741210937,0.34899902343,-0.28723144531,,,,,,,,
 1654529757314.68774414062,,,,,,3966,-5395,1983,0,
 1654529757354.29956054687,,,,,,3966,-4409,1983,0,
 1654529757380.78881835937,-0.85693359375,0.35766601562,-0.32678222656,,,,,,,,
 1654529757394.9794921875,,,,,,3966,-3296,1983,0,
 1654529757434.7744140625,,,,,,3998,-1992,1999,0,
 1654529757461.11108398437,-0.87170410156,0.38146972656,-0.39526367187,,,,,,,,
 1654529757475.14916992187,,,,,,4030,-447,2015,0,
 1654529757515.12719726562,,,,,,4062,1353,2031,0,
 1654529757540.9755859375,-0.88806152343,0.43115234375,-0.42407226562,,,,,,,,
 1654529757555.56298828125,,,,,,4094,3382,2047,0,
 1654529757595.63256835937,,,,,,4150,5542,2075,0,
 1654529757620.74853515625,-0.90087890625,0.46154785156,-0.376953125,,,,,,,,
 1654529757636.09887695312,,,,,,4174,7617,2087,0,
 1654529757700.91821289062,-0.96313476562,0.48107910156,-0.32592773437,,,,,,,,
 1654529757716.69580078125,,,,,,4206,9433,2103,0,
 1654529757780.93530273437,-0.98168945312,0.4775390625,-0.29064941406,,,,,,,,
 1654529757797.23168945312,,,,,,4246,10788,2123,0,
 1654529757837.240234375,,,,,,4270,11487,2135,0,
 1654529757860.70825195312,-0.91540527343,0.44775390625,-0.26586914062,,,,,,,,
 1654529757878.59155273437,,,,,,4270,11419,2135,0,
 1654529757883.59643554687,,,,39,56,,,,
 1654529757917.95922851562,,,,,,4278,10427,2139,0,
 1654529757941.03051757812,-0.91259765625,0.4296875,-0.26257324218,,,,,,,,
 1654529757958.30346679687,,,,,,4286,8567,2143,0,
 1654529757998.4951171875,,,,,,4286,5914,2143,0,
 1654529758021.04760742187,-0.923828125,0.38696289062,-0.26416015625,,,,,,,,
 1654529758038.86987304687,,,,,,4318,2657,2159,0,
 1654529758078.90893554687,,,,,,4350,-966,2175,0,
 1654529758100.912109375,-0.91027832031,0.37219238281,-0.24926757812,,,,,,,,
 1654529758170.67529296875,,,,,,4350,-4621,2175,0,
 1654529758184.56079101562,-0.90393066406,0.37158203125,-0.24340820312,,,,,,,,
 1654529758200.49096679687,,,,,,4382,-10935,2191,0,
 1654529758239.98071289062,,,,,,4414,-13007,2207,0,
 1654529758260.79370117187,-0.88427734375,0.3515625,-0.24377441406,,,,,,,,
 1654529758280.2333984375,,,,,,4430,-14136,2215,0,
 1654529758326.25390625,,,,95,100,,,,
 1654529758329.5498046875,,,,,,,,,,95
 1654529758332.357421875,,,,,,4414,-14265,2207,0,
 1654529758340.68872070312,-0.86157226562,0.35363769531,-0.2470703125,,,,,,,,
 1654529758360.921875,,,,,,4430,-13408,2215,0,
 1654529758400.99145507812,,,,,,4446,-11697,2223,0,
 1654529758420.98046875,-0.85412597656,0.35766601562,-0.27368164062,,,,,,,,
 1654529758441.732421875,,,,,,4462,-9352,2231,0,
 1654529758481.80200195312,,,,,,4462,-6710,2231,0,
 1654529758500.96704101562,-0.86840820312,0.36376953125,-0.30786132812,,,,,,,,
 1654529758522.20727539062,,,,,,4478,-4042,2239,0,
 1654529758562.06323242187,,,,,,4494,-1653,2247,0,
 1654529758580.92309570312,-0.91247558593,0.38854980468,-0.34265136718,,,,,,,,
 1654529758602.68212890625,,,,,,4526,216,2263,0,
 1654529758642.7822265625,,,,,,4510,1355,2255,0,
 1654529758661.00122070312,-0.94348144531,0.419921875,-0.36608886718,,,,,,,,
 1654529758723.13500976562,,,,,,4534,1693,2267,0,
 1654529758740.86572265625,-0.93920898437,0.45324707031,-0.375,,,,,,,,
 1654529758764.6083984375,,,,,,4566,1233,2283,0,
 1654529758769.33862304687,,,,42,56,,,,
 1654529758803.82348632812,,,,,,4590,27,2295,0,
 1654529758820.91333007812,-0.93823242187,0.44482421875,-0.37390136718,,,,,,,,
 1654529758844.22875976562,,,,,,4638,-1721,2319,0,
 1654529758894.91845703125,,,,,,4662,-3825,2331,0,
 1654529758902.51733398437,-0.93469238281,0.41906738281,-0.34216308593,,,,,,,,
 1654529758924.67309570312,,,,,,4702,-6032,2351,0,
 1654529758964.83422851562,,,,,,4702,-8136,2351,0,
 1654529758980.64233398437,-0.93298339843,0.40795898437,-0.30126953125,,,,,,,,
 1654529759005.5751953125,,,,,,4734,-9928,2367,0,
 1654529759045.33959960937,,,,,,4702,-11259,2351,0,
 1654529759060.7509765625,-0.95727539062,0.3642578125,-0.28332519531,,,,,,,,
 1654529759086.08056640625,,,,,,4702,-12053,2351,0,
 1654529759177.81640625,-0.96337890625,0.33349609375,-0.27282714843,,,,,,,,
 1654529759181.90576171875,,,,,,4718,-12312,2359,0,
 1654529759206.68603515625,,,,,,4718,-11475,2359,0,
 1654529759220.6630859375,-0.91516113281,0.31079101562,-0.25854492187,,,,,,,,
 1654529759245.90112304687,,,,,,4702,-10585,2351,0,
 1654529759287.13037109375,,,,,,4694,-9604,2347,0,
 1654529759300.46655273437,-0.87280273437,0.29296875,-0.25915527343,,,,,,,,
 1654529759327.50512695312,,,,,,4702,-8593,2351,0,
 1654529759367.48315429687,,,,,,4702,-7656,2351,0,
 1654529759380.91088867187,-0.8896484375,0.30859375,-0.28759765625,,,,,,,,
 1654529759424.67309570312,,,,95,100,,,,
 1654529759427.72485351562,,,,,,,,,,95
 1654529759430.92919921875,,,,,,4702,-6861,2351,0,
 1654529759460.56176757812,-0.92041015625,0.31274414062,-0.330078125,,,,,,,,
 1654529759488.33276367187,,,,,,4734,-6171,2367,0,
 1654529759528.7685546875,,,,,,4782,-5537,2391,0,
 1654529759540.42626953125,-0.92846679687,0.30834960937,-0.345703125,,,,,,,,
 1654529759568.86865234375,,,,,,4814,-4873,2407,0,
 1654529759609.15185546875,,,,,,4846,-4084,2423,0,
 1654529759620.6875,-0.92395019531,0.32202148437,-0.34155273437,,,,,,,,
 1654529759689.59619140625,,,,,,4862,-3099,2431,0,
 1654529759700.521484375,-0.91137695312,0.33154296875,-0.33642578125,,,,,,,,
 1654529759729.97094726562,,,,,,4862,-1868,2431,0,
 1654529759770.13208007812,,,,,,4862,-435,2431,0,
 1654529759780.38598632812,-0.89819335937,0.33703613281,-0.33410644531,,,,,,,,
 1654529759810.93408203125,,,,,,4894,1219,2447,0,
 1654529759850.85107421875,,,,,,4910,2981,2455,0,
 1654529759860.70825195312,-0.89624023437,0.34790039062,-0.33923339843,,,,,,,,
 1654529759891.10375976562,,,,,,4910,4771,2455,0,
 1654529759931.26489257812,,,,,,4926,6426,2463,0,
 1654529759940.48120117187,-0.90783691406,0.35083007812,-0.35729980468,,,,,,,,
 1654529760011.73974609375,,,,,,4918,7804,2459,0,
 1654529760020.345703125,-0.92041015625,0.36059570312,-0.39587402343,,,,,,,,
 1654529760052.083984375,,,,,,4954,8810,2477,0,
 1654529760092.30615234375,,,,,,4942,9325,2471,0,
 1654529760100.69848632812,-0.916015625,0.43395996093,-0.45983886718,,,,,,,,
 1654529760178.73193359375,,,,,,4894,9306,2447,0,
 1654529760183.67578125,,,,43,56,,,,
 1654529760193.77709960937,,,,,,4862,8798,2431,0,
 1654529760213.27783203125,,,,,,4814,7856,2407,0,
 1654529760253.46948242187,,,,,,4798,6591,2399,0,
 1654529760261.12939453125,-0.85046386718,0.78784179687,-0.58422851562,,,,,,,,
 1654529760294.08837890625,,,,,,4782,5134,2391,0,
 1654529760333.85278320312,,,,,,4766,3622,2383,0,
 1654529760342.4892578125,-0.74572753906,0.94482421875,-0.58410644531,,,,,,,,
 1654529760374.349609375,,,,,,4734,2180,2367,0,
 1654529760414.41918945312,,,,,,4702,913,2351,0,
 1654529760422.17065429687,-0.58227539062,1.01904296875,-0.54333496093,,,,,,,,
 1654529760454.70239257812,,,,,,4590,-176,2295,0,
 1654529760494.92456054687,,,,,,4462,-1117,2231,0,
 1654529760521.74951171875,,,,95,100,,,,
 1654529760524.83178710937,,,,,,,,,,95
 1654529760532.9189453125,-0.36218261718,1.02026367187,-0.48681640625,,,,,,,,
 1654529760539.60229492187,,,,,,4302,-1957,2151,0,
 1654529760575.521484375,,,,,,4046,-2860,2023,0,
 1654529760583.30346679687,-0.09484863281,0.91149902343,-0.41247558593,,,,,,,,
 1654529760616.72021484375,,,,,,3710,-3916,1855,0,
 1654529760658.59033203125,,,,,,3286,-5305,1643,0,
 1654529760663.65625,0.17565917968,0.72729492187,-0.33618164062,,,,,,,,
 1654529760696.4931640625,,,,,,2750,-7152,1375,0,
 1654529760740.22485351562,0.41235351562,0.5361328125,-0.30786132812,,,,,,,,
 1654529760776.78491210937,,,,,,1274,-9927,637,0,
 1654529760821.76782226562,,,,,,394,-13200,197,0,
 1654529760857.32080078125,,,,,,458,-16590,1367,-1138,
 1654529760900.228515625,,,,,,522,-20080,1067,-806,
 1654529760937.88720703125,,,,,,42,-23605,795,-774,
 1654529760980.70336914062,,,,,,-314,-26710,585,-742,
 1654529761018.54516601562,,,,,,-488,-28977,466,-710,
 1654529761061.20874023437,,,,,,-534,-30098,411,-678,
 1654529761100.0576171875,,,,,,-738,-29965,277,-646,
 1654529761177.96899414062,0.52465820312,-0.12756347656,-0.33850097656,,,,,,,,
 1654529761182.2109375,,,,,,-674,-28324,2303,-2640,
 1654529761222.8603515625,0.47924804687,-0.2001953125,-0.42260742187,,,,,,,,
 1654529761227.10229492187,,,,,,-882,-20844,2007,-2448,
 1654529761260.18334960937,,,,,,-1282,-15583,1775,-2416,
 1654529761303.060546875,0.51330566406,-0.31018066406,-0.61291503906,,,,,,,,
 1654529761307.39404296875,,,,,,-1858,-9836,1455,-2384,
 1654529761340.68872070312,,,,,,-2418,-3981,1143,-2352,
 1654529761383.77954101562,0.66882324218,-0.33227539062,-0.68713378906,,,,,,,,
 1654529761387.96044921875,,,,,,-3234,1340,703,-2320,
 1654529761421.77392578125,,,,,,-3734,5911,421,-2288,
 1654529761465.32250976562,0.80603027343,-0.30517578125,-0.60180664062,,,,,,,,
 1654529761469.47290039062,,,,,,-3830,9561,341,-2256,
 1654529761546.01098632812,0.75317382812,-0.41955566406,-0.56311035156,,,,,,,,
 1654529761550.10034179687,,,,,,-4448,11794,0,-2224,
 1654529761627.46240234375,,,,94,100,,,,
 1654529761630.66674804687,,,,,,,,,,94
 1654529761633.47436523437,0.67016601562,-0.38024902343,-0.5888671875,,,,,,,,
 1654529761637.96044921875,,,,,,-4384,13021,1357,-3549,
 1654529761662.83227539062,,,,,,-4320,13274,1207,-3367,
 1654529761706.80810546875,0.68786621093,-0.28991699218,-0.50805664062,,,,,,,,
 1654529761711.263671875,,,,,,-4312,12831,1179,-3335,
 1654529761716.05493164062,,,,40,56,,,,
 1654529761743.55126953125,,,,,,-4576,12045,1015,-3303,
 1654529761787.435546875,0.70227050781,-0.29992675781,-0.47766113281,,,,,,,,
 1654529761791.52490234375,,,,,,-5056,11164,743,-3271,
 1654529761824.02612304687,,,,,,-5376,10645,551,-3239,
 1654529761866.78125,0.7236328125,-0.32751464843,-0.57189941406,,,,,,,,
 1654529761870.931640625,,,,,,-5448,10758,483,-3207,
 1654529761904.47045898437,,,,,,-5392,11654,479,-3175,
 1654529761940.1455078125,0.76684570312,-0.33093261718,-0.56164550781,,,,,,,,
 1654529761984.73168945312,,,,,,-5440,13222,423,-3143,
 1654529762020.25415039062,0.77770996093,-0.32434082031,-0.51208496093,,,,,,,,
 1654529762065.267578125,,,,,,-5416,15392,403,-3111,
 1654529762100.08813476562,0.74523925781,-0.31384277343,-0.42333984375,,,,,,,,
 1654529762175.52758789062,,,,,,-5392,17836,383,-3079,
 1654529762227.04125976562,,,,,,-5428,20252,333,-3047,
 1654529762260.2138671875,0.59729003906,-0.13659667968,-0.11645507812,,,,,,,,
 1654529762308.03491210937,,,,,,-5472,22241,279,-3015,
 1654529762341.17700195312,0.45373535156,0.08215332031,-0.08142089843,,,,,,,,
 1654529762387.4111328125,,,,,,-5408,23522,3615,-6319,
 1654529762425.130859375,0.14697265625,0.33630371093,-0.1025390625,,,,,,,,
 1654529762431.78369140625,,,,,,-5344,23804,3519,-6191,
 1654529762468.7099609375,,,,,,-5664,22879,3327,-6159,
 1654529762505.0869140625,-0.30456542968,0.59252929687,-0.14477539062,,,,,,,,
 1654529762511.61767578125,,,,,,-5984,20828,3135,-6127,
 1654529762548.81860351562,,,,,,-6192,17963,2999,-6095,
 1654529762579.97705078125,-1.12707519531,0.7109375,-0.36242675781,,,,,,,,
 1654529762591.69580078125,,,,,,-6336,14458,2895,-6063,
 1654529762629.20190429687,,,,,,-6640,10557,2711,-6031,
 1654529762659.994140625,-1.84509277343,0.59838867187,-0.6005859375,,,,,,,,
 1654529762671.77392578125,,,,,,-7012,6585,2493,-5999,
 1654529762725.08813476562,,,,94,100,,,,
 1654529762728.13989257812,,,,,,,,,,94
 1654529762731.37475585937,,,,,,-7272,3015,2331,-5967,
 1654529762740.49951171875,-1.77661132812,0.46765136718,-0.66052246093,,,,,,,,
 1654529762752.09619140625,,,,,,-7280,86,2295,-5935,
 1654529762790.39575195312,,,,,,-7200,-2152,2303,-5903,
 1654529762819.93676757812,-1.27355957031,0.48693847656,-0.642578125,,,,,,,,
 1654529762870.62646484375,,,,,,-7104,-3740,2319,-5871,
 1654529762899.984375,-0.94616699218,0.52722167968,-0.5810546875,,,,,,,,
 1654529762911.76416015625,,,,,,-7076,-4851,2301,-5839,
 1654529762951.43701171875,,,,,,-7040,-5687,2287,-5807,
 1654529762980.0625,-0.908203125,0.4814453125,-0.52941894531,,,,,,,,
 1654529762991.50659179687,,,,,,-6960,-6585,2295,-5775,
 1654529763032.15600585937,,,,,,-6912,-7881,2287,-5743,
 1654529763059.896484375,-0.92590332031,0.42358398437,-0.49182128906,,,,,,,,
 1654529763072.19506835937,,,,,,-6832,-9700,2295,-5711,
 1654529763112.35620117187,,,,,,-6760,-12225,2299,-5679,
 1654529763180.04418945312,-0.89660644531,0.0380859375,-0.44299316406,,,,,,,,
 1654529763184.25561523437,,,,,,-6720,-15439,2287,-5647,
 1654529763220.32739257812,-0.87365722656,-0.169921875,-0.39099121093,,,,,,,,
 1654529763233.3583984375,,,,,,-6576,-23591,2295,-5583,
 1654529763275.13696289062,,,,92,100,,,,
 1654529763278.31079101562,,,,,,,,,,92
 1654529763281.8203125,,,,,,-6576,-27746,2263,-5551,
 1654529763299.85620117187,-0.91394042968,0.21459960937,-0.30432128906,,,,,,,,
 1654529763313.9248046875,,,,,,-6464,-31307,2287,-5519,
 1654529763354.23852539062,,,,,,-6400,-32768,2287,-5487,
 1654529763380.208984375,-0.96923828125,0.43151855468,-0.25964355468,,,,,,,,
 1654529763394.46069335937,,,,,,-6344,-32768,2283,-5455,
 1654529763434.37768554687,,,,,,-6240,-32768,2303,-5423,
 1654529763460.13452148437,-0.99084472656,0.43786621093,-0.27111816406,,,,,,,,
 1654529763474.75244140625,,,,,,-6088,-32768,2347,-5391,
 1654529763514.8525390625,,,,,,-5984,-32204,2367,-5359,
 1654529763540.94506835937,-1.03015136718,0.435546875,-0.26501464843,,,,,,,,
 1654529763555.2578125,,,,,,-5872,-28855,2391,-5327,
 1654529763595.78515625,,,,,,-5744,-24981,2423,-5295,
 1654529763620.0771484375,-1.01403808593,0.36889648437,-0.2705078125,,,,,,,,
 1654529763635.91577148437,,,,,,-5632,-21153,2447,-5263,
 1654529763676.107421875,,,,,,-5568,-17704,2447,-5231,
 1654529763700.09423828125,-0.90014648437,0.29187011718,-0.2626953125,,,,,,,,
 1654529763716.23803710937,,,,,,-5472,-14900,2463,-5199,
 1654529763756.64331054687,,,,,,-5392,-12835,2471,-5167,
 1654529763779.77563476562,-0.79809570312,0.24548339843,-0.2548828125,,,,,,,,
 1654529763796.80444335937,,,,,,-5320,-11479,2475,-5135,
 1654529763837.57592773437,,,,,,-5248,-10510,2479,-5103,
 1654529763860.00634765625,-0.78393554687,0.23425292968,-0.25122070312,,,,,,,,
 1654529763877.55395507812,,,,,,-5184,-9463,2479,-5071,
 1654529763917.50146484375,,,,,,-5104,-7735,2487,-5039,
 1654529763941.03051757812,-0.95239257812,0.28125,-0.23388671875,,,,,,,,
 1654529763958.02880859375,,,,,,-5024,-4798,2495,-5007,
 1654529763998.06787109375,,,,,,-4912,-73,2519,-4975,
 1654529764019.7353515625,-1.17785644531,0.390625,-0.18103027343,,,,,,,,
 1654529764038.56469726562,,,,,,-4832,6826,2527,-4943,
 1654529764078.5732421875,,,,,,-4720,15835,2551,-4911,
 1654529764100.11865234375,-1.24353027343,0.50842285156,-0.13122558593,,,,,,,,
 1654529764170.67529296875,,,,,,-4640,26610,2559,-4879,
 1654529764200.27734375,,,,,,-4384,32767,2623,-4815,
 1654529764205.5263671875,,,,37,68,,,,
 1654529764239.61450195312,,,,,,-4224,32767,2671,-4783,
 1654529764259.69506835937,-0.9990234375,0.4423828125,-0.12097167968,,,,,,,,
 1654529764280.05029296875,,,,,,-4048,32767,2727,-4751,
 1654529764320.18090820312,,,,,,-3888,32767,2775,-4719,
 1654529764340.07836914062,-0.86193847656,0.38977050781,-0.14294433593,,,,,,,,
 1654529764376.39428710937,,,,88,100,,,,
 1654529764379.50708007812,,,,,,,,,,88
 1654529764382.58935546875,,,,,,-3760,32767,2807,-4687,
 1654529764400.86938476562,,,,,,-3648,32767,2831,-4655,
 1654529764420.98046875,-0.81262207031,0.38391113281,-0.20007324218,,,,,,,,
 1654529764441.27465820312,,,,,,-3584,32767,2831,-4623,
 1654529764481.22216796875,,,,,,-3552,32767,2815,-4591,
 1654529764499.65478515625,-0.84387207031,0.39367675781,-0.32250976562,,,,,,,,
 1654529764521.78002929687,,,,,,-3488,32767,2815,-4559,
 1654529764561.91064453125,,,,,,-3424,30747,2815,-4527,
 1654529764580.00756835937,-0.89587402343,0.18676757812,-0.62255859375,,,,,,,,
 1654529764602.07177734375,,,,,,-3360,12602,2815,-4495,
 1654529764642.75170898437,,,,,,-3296,-4998,2815,-4463,
 1654529764660.05517578125,-0.91711425781,0.0380859375,-0.74377441406,,,,,,,,
 1654529764682.85180664062,,,,,,-3232,-20599,2815,-4431,
 1654529764722.79931640625,,,,,,-3168,-32768,2815,-4399,
 1654529764739.61450195312,-0.89465332031,0.16784667968,-0.54895019531,,,,,,,,
 1654529764763.47924804687,,,,,,-3040,-32768,2847,-4367,
 1654529764803.36572265625,,,,,,-2944,-32768,2863,-4335,
 1654529764819.99780273437,-0.89147949218,0.23876953125,-0.42065429687,,,,,,,,
 1654529764843.67944335937,,,,,,-2864,-32768,2871,-4303,
 1654529764884.08471679687,,,,,,-2784,-32768,2879,-4271,
 1654529764899.70971679687,-0.95666503906,0.24572753906,-0.3681640625,,,,,,,,
 1654529764924.42895507812,,,,,,-2688,-31232,2895,-4239,
 1654529764964.62060546875,,,,,,-2560,-22109,2927,-4207,
 1654529764979.57421875,-0.94226074218,0.26989746093,-0.30505371093,,,,,,,,
 1654529765044.94287109375,,,,,,-2224,-12887,3063,-4175,
 1654529765059.92700195312,-0.86877441406,0.31872558593,-0.25061035156,,,,,,,,
 1654529765085.31762695312,,,,,,-2016,-5089,3135,-4143,
 1654529765177.9384765625,-0.86169433593,0.36645507812,-0.22631835937,,,,,,,,
 1654529765182.05834960937,,,,,,-1856,202,3183,-4111,
 1654529765207.14379882812,,,,,,-1536,597,3279,-4047,
 1654529765212.02661132812,,,,37,68,,,,
 1654529765219.6865234375,-0.88439941406,0.41369628906,-0.22021484375,,,,,,,,
 1654529765246.48095703125,,,,,,-1408,-4500,3311,-4015,
 1654529765286.76416015625,,,,,,-1312,-12437,3327,-3983,
 1654529765299.88671875,-0.92626953125,0.46801757812,-0.23608398437,,,,,,,,
 1654529765367.05590820312,,,,,,-1152,-22202,3375,-3951,
 1654529765379.8427734375,-0.99169921875,0.49548339843,-0.24658203125,,,,,,,,
 1654529765407.64428710937,,,,,,-1024,-32600,3407,-3919,
 1654529765447.86645507812,,,,,,-928,-32768,3423,-3887,
 1654529765473.56225585937,,,,88,100,,,,
 1654529765476.94970703125,,,,,,,,,,88
 1654529765485.09790039062,-1.07006835937,0.52709960937,-0.25158691406,,,,,,,,
 1654529765492.11694335937,,,,,,-816,-32768,3447,-3855,
 1654529765528.21923828125,,,,,,-736,-32768,3455,-3823,
 1654529765540.06005859375,-0.97631835937,0.58874511718,-0.27368164062,,,,,,,,
 1654529765568.65502929687,,,,,,-704,-32768,3439,-3791,
 1654529765608.63305664062,,,,,,-672,-32768,3423,-3759,
 1654529765649.09936523437,,,,,,-640,-32768,3407,-3727,
 1654529765689.1689453125,,,,,,-608,-31983,3391,-3695,
 1654529765699.45336914062,-1.00048828125,0.34143066406,-0.41674804687,,,,,,,,
 1654529765729.72680664062,,,,,,-512,-18661,3407,-3663,
 1654529765769.67431640625,,,,,,-384,-4076,3439,-3631,
 1654529765809.95751953125,,,,,,-200,10403,3499,-3599,
 1654529765850.24072265625,,,,,,-32,23478,3551,-3567,
 1654529765859.701171875,-0.98767089843,0.05920410156,-0.35180664062,,,,,,,,
 1654529765890.79858398437,,,,,,208,32767,3639,-3535,
 1654529765931.478515625,,,,,,384,32767,3695,-3503,
 1654529765937.49047851562,,,,40,43,,,,
 1654529765971.3955078125,,,,,,576,32767,3759,-3471,
 1654529766012.44165039062,,,,,,736,32767,3807,-3439,
 1654529766020.31518554687,-0.77746582031,0.21362304687,-0.26098632812,,,,,,,,
 1654529766051.65673828125,,,,,,800,32767,1963,-1563,
 1654529766092.03149414062,,,,,,864,32767,1975,-1543,
 1654529766099.935546875,-0.77014160156,0.35498046875,-0.23425292968,,,,,,,,
 1654529766177.75537109375,,,,,,912,30215,1967,-1511,
 1654529766189.35205078125,,,,,,944,21564,1951,-1479,
 1654529766212.97265625,,,,,,976,12801,1935,-1447,
 1654529766253.53051757812,,,,,,1040,4674,1935,-1415,
 1654529766261.28198242187,-1.00756835937,0.40393066406,-0.36047363281,,,,,,,,
 1654529766293.56958007812,,,,,,1120,-2344,1943,-1383,
 1654529766333.4560546875,,,,,,1256,-7707,1979,-1351,
 1654529766342.18408203125,-1.00244140625,0.40307617187,-0.39331054687,,,,,,,,
 1654529766373.7392578125,,,,,,1352,-11278,1995,-1319,
 1654529766414.17504882812,,,,,,1408,-13058,1991,-1287,
 1654529766422.10961914062,-0.91772460937,0.44543457031,-0.37512207031,,,,,,,,
 1654529766454.3056640625,,,,,,1480,-13374,1995,-1255,
 1654529766494.5888671875,,,,,,1616,-12459,2031,-1223,
 1654529766502.37084960937,-0.97314453125,0.4755859375,-0.359375,,,,,,,,
 1654529766535.23828125,,,,,,1840,-10688,2111,-1191,
 1654529766577.87133789062,,,,85,100,,,,
 1654529766581.07568359375,,,,,,,,,,85
 1654529766583.88330078125,,,,,,2088,-8503,2203,-1159,
 1654529766589.25439453125,-0.96447753906,0.45935058593,-0.31774902343,,,,,,,,
 1654529766615.560546875,,,,,,2304,-6205,2279,-1127,
 1654529766658.19360351562,,,,,,2512,-4092,2351,-1095,
 1654529766663.65625,-0.88024902343,0.43103027343,-0.27844238281,,,,,,,,
 1654529766695.94384765625,,,,,,2672,-2258,2399,-1063,
 1654529766738.94311523437,,,,,,2800,-800,2431,-1031,
 1654529766776.41870117187,,,,,,2912,237,2455,-999,
 1654529766819.47900390625,,,,,,3040,866,2487,-967,
 1654529766899.8623046875,,,,,,3088,1220,2479,-935,
 1654529766937.55151367187,,,,,,3056,1436,2431,-903,
 1654529766981.13061523437,,,,,,3048,1669,2395,-871,
 1654529767017.99584960937,,,,,,2976,1796,2327,-839,
 1654529767061.7275390625,-0.92443847656,0.38403320312,-0.37145996093,,,,,,,,
 1654529767065.90844726562,,,,,,2992,1826,2303,-807,
 1654529767099.26416015625,,,,,,3104,1743,2327,-775,
 1654529767104.36059570312,,,,43,56,,,,
 1654529767178.548828125,-1.01159667968,0.32604980468,-0.41809082031,,,,,,,,
 1654529767182.69921875,,,,,,3232,1531,2359,-743,
 1654529767222.64672851562,-0.96472167968,0.38342285156,-0.416015625,,,,,,,,
 1654529767227.0107421875,,,,,,3552,532,2455,-679,
 1654529767259.84765625,,,,,,3744,-386,2519,-647,
 1654529767302.72485351562,-0.83349609375,0.44348144531,-0.33776855468,,,,,,,,
 1654529767307.18041992187,,,,,,3888,-1603,2559,-615,
 1654529767340.32250976562,,,,,,4048,-2994,2607,-583,
 1654529767383.44384765625,-0.80139160156,0.4111328125,-0.32116699218,,,,,,,,
 1654529767387.56372070312,,,,,,4176,-4421,2639,-551,
 1654529767420.98046875,,,,,,4240,-5838,2639,-519,
 1654529767464.98681640625,-0.85729980468,0.38977050781,-0.38317871093,,,,,,,,
 1654529767469.10668945312,,,,,,4320,-7054,2647,-487,
 1654529767501.51635742187,,,,,,4336,-7928,2623,-455,
 1654529767544.36303710937,-0.92932128906,0.36303710937,-0.41418457031,,,,,,,,
 1654529767548.60498046875,,,,,,4456,-8299,2651,-423,
 1654529767582.02172851562,,,,,,4592,-8135,2687,-391,
 1654529767619.07006835937,-0.94299316406,0.35583496093,-0.35778808593,,,,,,,,
 1654529767676.07690429687,,,,82,100,,,,
